sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
157839,79235,Werner Meyer,M,22.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
157865,79247,Edward John Meyers,M,24.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Water Polo,Water Polo Men's Water Polo,Bronze
157872,79250,William Ernest Meyers,M,17.0,179.0,56.0,South Africa,RSA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Featherweight,Bronze
157885,79256,Boaz Cornelius Meylink,M,32.0,195.0,93.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
157923,79272,Assefa Mezgebu,M,22.0,175.0,55.0,Ethiopia,ETH,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",Bronze
158005,79319,Przemysaw Miarczyski,M,32.0,185.0,78.0,Poland,POL,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Windsurfer,Bronze
158040,79343,"William Mayes ""Bill"" Michaels",M,27.0,,77.0,USA,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Heavyweight,Bronze
158048,79346,Michael Jakob Michaelsen,M,29.0,,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Heavyweight,Bronze
158121,79387,Bjrn Michel,M,29.0,185.0,82.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
158159,79412,Camille mile Gaston Michelet,M,32.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed Open,Bronze
158161,79412,Camille mile Gaston Michelet,M,32.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0.5-1 Ton,Bronze
158194,79428,Thore Michelsen,M,31.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Bronze
158212,79437,Edmond Michiels,M,22.0,,,Belgium,BEL,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,Bronze
158298,79473,Walter Middelberg,M,25.0,,,Netherlands,NED,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Bronze
158321,79489,Roger Keith Midgley,M,27.0,,,UK,GBR,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Bronze
158332,79492,Jonathan Midol,M,26.0,184.0,86.0,France,FRA,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,Bronze
158379,79514,Juha Iisakki Mieto,M,30.0,197.0,100.0,Finland,FIN,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
158383,79514,Juha Iisakki Mieto,M,34.0,197.0,100.0,Finland,FIN,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
158384,79515,Antti Markus Miettinen,M,29.0,183.0,86.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
158401,79523,"Georg ""Georges"" Miez",M,19.0,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,Bronze
158470,79547,Aurlio Fernndez Miguel,M,32.0,180.0,95.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,Bronze
158474,79551,Enrique Mguez Gmez,M,18.0,173.0,74.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
158484,79558,Sorin Mihilescu,M,,,,Romania,ROU,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Bronze
158591,79607,"John Michael Nchekwube Obinna ""John Mikel Obi"" Mikel",M,29.0,179.0,86.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
158634,79633,Anatoly Arkadyevich Mikhaylov,M,27.0,183.0,81.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Bronze
158640,79637,Ivan Mikhaylov,M,23.0,164.0,60.0,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,Bronze
158642,79638,Maksim Mikhaylovich Mikhaylov,M,20.0,202.0,103.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze
158647,79641,Sergey Mikhaylov,M,24.0,187.0,80.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,Bronze
158671,79659,Dimitrios Mikhitsopoulos,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Bronze
158715,79684,"Kaarl Edvard ""Kalle"" Mikkolainen",M,25.0,,,Finland,FIN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
158761,79711,"Janusz Stanisaw ""Jan"" Mikoajczak (Krenz-)",M,25.0,172.0,68.0,Poland,POL,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,Bronze
158856,79755,Dimitar Milanov Stoyanov,M,28.0,,,Bulgaria,BUL,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Bronze
158922,79788,Bozhidar Milenkov,M,25.0,174.0,74.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
159059,79841,Karel Leendert Miljon,M,24.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,Bronze
159060,79842,Branko Milju,M,23.0,172.0,70.0,Serbia,YUG,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Bronze
159069,79847,Frank Mill,M,30.0,176.0,71.0,Germany,FRG,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Bronze
159113,79863,John Charles Millen,M,27.0,187.0,92.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
159141,79875,Samuel Bode Miller,M,32.0,188.0,91.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
159147,79875,Samuel Bode Miller,M,36.0,188.0,91.0,USA,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,Bronze
159156,79881,Cody Miller,M,24.0,180.0,80.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
159163,79884,"David Stanley ""Dave"" Miller",M,28.0,180.0,68.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
159220,79915,Lennox Valencia Miller,M,25.0,183.0,79.0,Jamaica,JAM,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,Bronze
159254,79936,Scott Andrew Miller,M,21.0,193.0,93.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
159301,79962,"James G. ""Jim"" Millns, Jr.",M,27.0,,,USA,USA,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
159335,79975,"Ernest Victor ""Ernie"" Mills",M,23.0,,,UK,GBR,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
159373,79988,Robert Mills,M,26.0,193.0,80.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Single Sculls,Bronze
159376,79990,"Ronald Parker ""Ronnie"" Mills",M,17.0,193.0,89.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,Bronze
159438,80021,Valery Vladimirovich Miloserdov,M,24.0,186.0,85.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Bronze
159439,80021,Valery Vladimirovich Miloserdov,M,28.0,186.0,85.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
159506,80051,Jack Rikard Milton,M,19.0,185.0,78.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
159530,80062,Jean-Baptiste Narcisse Mimiague,M,29.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Foil, Masters, Individual",Bronze
159556,80077,Min Gyeong-Gap,M,21.0,159.0,55.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze
159595,80096,Masayuki Minami,M,23.0,196.0,87.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Bronze
159625,80113,Aleksandr Alekseyevich Minayev,M,21.0,174.0,72.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Bronze
159632,80118,Sevdalin Minchev Angelov,M,21.0,148.0,57.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Flyweight,Bronze
159645,80125,Juraj Mink,M,23.0,181.0,76.0,Slovakia,SVK,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
159661,80130,Hans Minder,M,19.0,,,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
159688,80144,Andrey Olegovich Minenkov,M,25.0,183.0,,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze
159689,80145,Josef Miner,M,22.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Featherweight,Bronze
159728,80156,Bruno Mingeon,M,30.0,180.0,90.0,France,FRA,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,Bronze
159782,80174,Christian Carlos Miniussi Ventureira,M,25.0,185.0,74.0,Argentina,ARG,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,Bronze
159842,80196,Alan Minter,M,21.0,178.0,71.0,UK,GBR,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,Bronze
159845,80199,"Robert Henry ""Bob"" Minton",M,27.0,,,USA,USA,1932 Winter,1932,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,Bronze
159967,80271,Sao Mirjani,M,24.0,187.0,99.0,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze
159992,80285,Boris Olegovich Mironov,M,29.0,190.0,106.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
160010,80291,"Aleksandr Viktorovich ""Alex"" Miroshnichenko",M,24.0,193.0,91.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Super-Heavyweight,Bronze
160013,80294,Nikola Miroti Stajovi,M,25.0,208.0,100.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
160014,80295,Victor Mirshauswka,M,23.0,189.0,83.0,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Bronze
160025,80301,Ali Mirzai,M,23.0,,56.0,Iran,IRI,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Bantamweight,Bronze
160036,80308,Mvlud Mirliyev,M,34.0,183.0,103.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Heavyweight,Bronze
160055,80318,Hesham Hasan Misbah,M,26.0,176.0,90.0,Egypt,EGY,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Middleweight,Bronze
160065,80322,Georg Mischon,M,29.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,Bronze
160088,80332,Taras Viktorovych Mishchuk,M,21.0,187.0,85.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
160119,80345,Hryhoriy Anatoliyovych Misiutin,M,25.0,166.0,62.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,Bronze
160125,80346,Arsens Miskarovs,M,19.0,183.0,75.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
160163,80362,Fathi Al-Missaoui,M,22.0,,63.0,Tunisia,TUN,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Welterweight,Bronze
160209,80389,"James Sarsfield ""Jim"" Mitchel",M,40.0,187.0,100.0,USA,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 56-pound Weight Throw,Bronze
160229,80399,Dennis Allen Mitchell,M,26.0,175.0,70.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,Bronze
160235,80402,"Edward Paul ""Ed"" Mitchell, Jr.",M,22.0,,,USA,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
160241,80405,George Frederick Mitchell,M,23.0,,,USA,USA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
160254,80413,"Henry Kent Mitchell, II",M,21.0,173.0,51.0,USA,USA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Bronze
160365,80470,Gyrgy Mitr,M,18.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
160389,80485,Stefan Mitrovi,M,24.0,195.0,91.0,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
160483,80518,"Theodore Peder ""Ted"" Mittet",M,22.0,193.0,84.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
160498,80529,Daisuke Miura,M,30.0,183.0,88.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
160537,80547,Takashi Miwa,M,22.0,178.0,78.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Bronze
160546,80551,Yukinori Miyabe,M,23.0,178.0,72.0,Japan,JPN,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
160601,80577,Yoshiyuki Miyake,M,23.0,156.0,60.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Featherweight,Bronze
160608,80583,Masakatsu Miyamoto,M,30.0,170.0,68.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Bronze
160611,80585,Shinya Miyamoto,M,33.0,176.0,80.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
160614,80586,Teruki Miyamoto,M,27.0,172.0,67.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Bronze
160636,80600,Junichi Miyashita,M,24.0,182.0,72.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
160684,80631,Mindaugas Mizgaitis,M,28.0,190.0,120.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
160700,80641,Gyrgy Mizsei,M,20.0,178.0,71.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,Bronze
160727,80654,Koichi Mizushima,M,23.0,162.0,58.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Team All-Around,Bronze
160738,80655,Jun Mizutani,M,27.0,172.0,63.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,Bronze
160773,80674,Mladen Venelinov Mladenov,M,23.0,154.0,52.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Bronze
160820,80701,Aas Mmmdov,M,24.0,169.0,54.0,Azerbaijan,AZE,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Bantamweight,Bronze
160825,80705,Teymur Mmmdov,M,19.0,196.0,91.0,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Heavyweight,Bronze
160859,80725,Magnus Hovdal Moan,M,22.0,189.0,74.0,Norway,NOR,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Individual,Bronze
160887,80739,Peer Moberg,M,25.0,180.0,94.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,Bronze
161019,80802,Pter Mdos,M,24.0,170.0,55.0,Hungary,HUN,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
161028,80807,Viktor Igorevich Modzalevsky,M,29.0,175.0,78.0,Russia,URS,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",Bronze
161064,80825,Sigurd Olsen Moen,M,26.0,,,Norway,NOR,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze
161097,80833,Roger douard Louis Marie Joseph Ghislain Moeremans d'Emas,M,29.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
161146,80862,Oscar Aldo Moglia Eiras,M,21.0,,,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Bronze
161168,80870,Jnos Mogyorsi-Klencs,M,26.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
161170,80870,Jnos Mogyorsi-Klencs,M,26.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horse Vault,Bronze
161192,80871,Gyz Mogyorossy,M,33.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
161199,80872,Ferenc Mohcsi,M,27.0,,,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
161290,80945,Seyed Morad Mohammadi Pahnehkalaei,M,28.0,160.0,60.0,Iran,IRI,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
161345,80988,Eduard Mohr,M,34.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Bronze
161378,81010,Alain Moineau,M,20.0,,,France,FRA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",Bronze
161433,81040,Sayed Abdollah Mojtabavi,M,27.0,,,Iran,IRI,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
161454,81051,Albert Andreyevich Mokeyev,M,28.0,185.0,80.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
161505,81082,Yury Sergeyevich Molchan,M,21.0,185.0,72.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",Bronze
161593,81121,Lars-Erik Molin,M,23.0,181.0,80.0,Sweden,SWE,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
161594,81121,Lars-Erik Molin,M,31.0,181.0,80.0,Sweden,SWE,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
161679,81171,Karl Molitor,M,27.0,,,Switzerland,SUI,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
161688,81176,Mahmoud Mollaghasemi Tabrizi,M,23.0,,,Iran,IRI,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze
161698,81179,Georges Henri Joseph Mollard,M,22.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 8 metres,Bronze
161709,81186,Adolf Mller,M,22.0,,,Germany,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
161717,81190,Frank Mller,M,25.0,189.0,125.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Heavyweight,Bronze
161745,81205,Ganesh Mollerapoovayya,M,26.0,172.0,66.0,India,IND,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Bronze
161796,81233,Endre Molnr,M,23.0,185.0,92.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,Bronze
161799,81233,Endre Molnr,M,34.0,185.0,92.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Bronze
161865,81262,"Frederick Graham ""Fred"" Moloney",M,17.0,,,USA,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Bronze
161870,81266,"Andreas ""Anderl"" Molterer",M,24.0,,,Austria,AUT,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
161946,81307,Roman Vitalyevich Monchenko,M,31.0,180.0,105.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
161950,81309,"John Philip ""Phil"" Monckton",M,32.0,196.0,100.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,Bronze
161956,81312,Avard Moncur,M,21.0,193.0,87.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
161996,81328,Ion Monea,M,19.0,178.0,75.0,Romania,ROU,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Middleweight,Bronze
162028,81341,Adrian Calero Monger,M,23.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze
162074,81369,Craig John Monk,M,25.0,180.0,92.0,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's One Person Dinghy,Bronze
162112,81392,Henri Monnot,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Bronze
162160,81419,Johannes Magdalon Monsen,M,26.0,,,Norway,NOR,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Bronze
162174,81425,Carl Henrik Monssen,M,27.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
162175,81426,Sigurd Synnestvedt Monssen,M,45.0,,,Norway,NOR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
162226,81456,Aldo Montano,M,29.0,184.0,82.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Bronze
162228,81456,Aldo Montano,M,33.0,184.0,82.0,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Team",Bronze
162316,81496,"Stephen ""Steve"" Monteith",M,24.0,180.0,77.0,Canada,CAN,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
162412,81542,"John Carter ""Jack"" Montgomery",M,30.0,,,USA,USA,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
162413,81542,"John Carter ""Jack"" Montgomery",M,38.0,,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Polo,Polo Men's Polo,Bronze
162420,81545,"James Paul ""Jim"" Montgomery",M,21.0,191.0,88.0,USA,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Freestyle,Bronze
162434,81553,Gal Fabrice Gabriel Monthurel,M,26.0,183.0,100.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Bronze
162438,81555,Carlo Monti,M,28.0,172.0,64.0,Italy,ITA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
162441,81556,Eugenio Monti,M,36.0,172.0,73.0,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,Bronze
162442,81556,Eugenio Monti,M,36.0,172.0,73.0,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,Bronze
162497,81588,Domenico Montrone,M,30.0,189.0,97.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
162516,81595,Sergey Aleksandrovich Monya,M,29.0,202.0,99.0,Russia,RUS,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Bronze
162556,81622,Phajol Moolsan,M,20.0,163.0,54.0,Thailand,THA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,Bronze
162559,81625,"Thomas Henry ""Tom"" Moon",M,27.0,,,USA,USA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
162573,81633,Alvin Hovy Moore,M,40.0,,,USA,USA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Dressage, Team",Bronze
162669,81686,"William ""Willi"" Moore",M,25.0,182.0,67.0,UK,GBR,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
162671,81687,William Craig Moore,M,22.0,,,UK,GBR,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 3,000 metres, Team",Bronze
162804,81759,Salvatore Morale,M,25.0,183.0,75.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,Bronze
162936,81819,Matteo Morandi,M,30.0,165.0,71.0,Italy,ITA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Rings,Bronze
163028,81846,Ondej Moravec,M,29.0,181.0,72.0,Czech Republic,CZE,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,Bronze
163042,81855,Giorgio Giuseppe Morbiato,M,20.0,182.0,76.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
163060,81867,Stelian Morcov,M,24.0,186.0,93.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
163101,81889,Louis Moreau,M,,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Bronze
163110,81896,Ernest Marie Eugne Adolphe Moreau de Melen,M,,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Football,Football Men's Football,Bronze
163117,81899,Lon Ernest Moreaux,M,48.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
