NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
URS,Avtandil Koridze,M,25.0,167.0,67.0,Summer,1960,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
KEN,Julius Korir,M,24.0,172.0,64.0,Summer,1984,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
FIN,Seppo Tapio Aleksanteri Korjus,M,27.0,196.0,102.5,Summer,1988,Athletics,Athletics Men's Javelin Throw,Gold
URS,Mikheil Korkia,M,23.0,196.0,92.0,Summer,1972,Basketball,Basketball Men's Basketball,Gold
GER,Oliver Korn,M,24.0,181.0,76.0,Summer,2008,Hockey,Hockey Men's Hockey,Gold
GER,Oliver Korn,M,28.0,181.0,76.0,Summer,2012,Hockey,Hockey Men's Hockey,Gold
EUN,Ihor Oleksiyovych Korobchinskiy,M,22.0,168.0,64.0,Summer,1992,Gymnastics,Gymnastics Men's Team All-Around,Gold
POL,Adam Marek Korol,M,33.0,193.0,92.0,Summer,2008,Rowing,Rowing Men's Quadruple Sculls,Gold
URS,Petro Kindratovych Korol,M,35.0,160.0,70.0,Summer,1976,Weightlifting,Weightlifting Men's Lightweight,Gold
URS,Nikolay Pavlovich Korolkov,M,33.0,176.0,71.0,Summer,1980,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
URS,Gennady Yegorovich Korshikov,M,23.0,184.0,84.0,Summer,1972,Rowing,Rowing Men's Double Sculls,Gold
POL,Robert Marek Korzeniowski,M,27.0,168.0,60.0,Summer,1996,Athletics,Athletics Men's 50 kilometres Walk,Gold
POL,Robert Marek Korzeniowski,M,32.0,168.0,60.0,Summer,2000,Athletics,Athletics Men's 20 kilometres Walk,Gold
POL,Robert Marek Korzeniowski,M,32.0,168.0,60.0,Summer,2000,Athletics,Athletics Men's 50 kilometres Walk,Gold
POL,Robert Marek Korzeniowski,M,36.0,168.0,60.0,Summer,2004,Athletics,Athletics Men's 50 kilometres Walk,Gold
KEN,Reuben Seroney Kosgei,M,21.0,170.0,55.0,Summer,2000,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
URS,Viktor Ivanovich Kosichkin,M,21.0,185.0,80.0,Winter,1960,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
FIN,Lauri Koskela,M,29.0,167.0,65.0,Summer,1936,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
FIN,Kaarlo Anton Koskelo (pl-),M,24.0,172.0,64.0,Summer,1912,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
FIN,Fredrik Teodor Koskenniemi,M,32.0,172.0,63.0,Summer,1920,Athletics,"Athletics Men's Cross-Country, Team",Gold
NOR,Johann Olav Koss,M,23.0,189.0,77.0,Winter,1992,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
NOR,Johann Olav Koss,M,25.0,189.0,77.0,Winter,1994,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
NOR,Johann Olav Koss,M,25.0,189.0,77.0,Winter,1994,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
NOR,Johann Olav Koss,M,25.0,189.0,77.0,Winter,1994,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
BUL,Georgi Kostadinov,M,22.0,165.0,51.0,Summer,1972,Boxing,Boxing Men's Flyweight,Gold
GDR,Klaus Kste,M,29.0,164.0,61.0,Summer,1972,Gymnastics,Gymnastics Men's Horse Vault,Gold
CZE,David Kosteleck,M,33.0,190.0,93.0,Summer,2008,Shooting,Shooting Men's Trap,Gold
YUG,"Borivoje ""Bora"" Kosti",M,30.0,184.0,82.0,Summer,1960,Football,Football Men's Football,Gold
POL,Hubert Jerzy Kostka,M,32.0,178.0,75.0,Summer,1972,Football,Football Men's Football,Gold
RUS,Roman Sergeyevich Kostomarov,M,29.0,183.0,79.0,Winter,2006,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
GDR,Roland Kostulski,M,23.0,192.0,82.0,Summer,1976,Rowing,Rowing Men's Coxed Eights,Gold
URS,Grigory Georgiyevich Kosykh,M,34.0,172.0,82.0,Summer,1968,Shooting,"Shooting Mixed Free Pistol, 50 metres",Gold
HUN,Zoltn Ksz,M,32.0,192.0,93.0,Summer,2000,Water Polo,Water Polo Men's Water Polo,Gold
URS,Sergey Vladimirovich Kotenko,M,23.0,176.0,78.0,Summer,1980,Water Polo,Water Polo Men's Water Polo,Gold
URS,Johannes Kotkas,M,37.0,184.0,115.0,Summer,1952,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
USA,Sage Kotsenburg,M,20.0,178.0,75.0,Winter,2014,Snowboarding,Snowboarding Men's Slopestyle,Gold
FRG,Dieter Kottysch,M,29.0,176.0,70.0,Summer,1972,Boxing,Boxing Men's Light-Middleweight,Gold
SCG,Slobodan Kova,M,33.0,197.0,85.0,Summer,2000,Volleyball,Volleyball Men's Volleyball,Gold
HUN,Antal Kovcs,M,20.0,200.0,102.0,Summer,1992,Judo,Judo Men's Half-Heavyweight,Gold
HUN,Istvn Kovcs,M,25.0,170.0,57.0,Summer,1996,Boxing,Boxing Men's Bantamweight,Gold
HUN,Pl dm Kovcs,M,24.0,179.0,80.0,Summer,1936,Fencing,"Fencing Men's Sabre, Team",Gold
HUN,Pl dm Kovcs,M,36.0,179.0,80.0,Summer,1948,Fencing,"Fencing Men's Sabre, Team",Gold
HUN,Pl dm Kovcs,M,39.0,179.0,80.0,Summer,1952,Fencing,"Fencing Men's Sabre, Individual",Gold
HUN,Pl dm Kovcs,M,39.0,179.0,80.0,Summer,1952,Fencing,"Fencing Men's Sabre, Team",Gold
HUN,Pl dm Kovcs,M,44.0,179.0,80.0,Summer,1956,Fencing,"Fencing Men's Sabre, Team",Gold
HUN,Pl dm Kovcs,M,48.0,179.0,80.0,Summer,1960,Fencing,"Fencing Men's Sabre, Team",Gold
EUN,Andrey Nikolayevich Kovalenko,M,21.0,177.0,80.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Serhiy Ivanovych Kovalenko,M,25.0,216.0,111.0,Summer,1972,Basketball,Basketball Men's Basketball,Gold
URS,Vitaly Aleksandrovich Kovalenko,M,30.0,185.0,83.0,Summer,1964,Volleyball,Volleyball Men's Volleyball,Gold
EUN,Aleksey Vyacheslavovich Kovalyov,M,18.0,177.0,105.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Vladimir Aleksandrovich Kovin,M,29.0,181.0,88.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Yury Aleksandrovich Kovshov,M,28.0,168.0,63.0,Summer,1980,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
POL,Jan Kowalczyk,M,38.0,169.0,68.0,Summer,1980,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
AUS,Daniel Steven Kowalski,M,25.0,180.0,76.0,Summer,2000,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
TCH,Vclav Kozk,M,23.0,179.0,78.0,Summer,1960,Rowing,Rowing Men's Double Sculls,Gold
POL,Wadysaw Kozakiewicz,M,26.0,187.0,82.0,Summer,1980,Athletics,Athletics Men's Pole Vault,Gold
URS,Aleksandr Viktorovich Kozhevnikov,M,25.0,190.0,88.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Aleksandr Viktorovich Kozhevnikov,M,29.0,190.0,88.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
POL,Lech Koziejowski,M,23.0,180.0,76.0,Summer,1972,Fencing,"Fencing Men's Foil, Team",Gold
YUG,Aleksandar Kozlina,M,21.0,175.0,70.0,Summer,1960,Football,Football Men's Football,Gold
URS,Vladimir Yevgenyevich Kozlov,M,29.0,182.0,86.0,Winter,1988,Bobsleigh,Bobsleigh Men's Two,Gold
HUN,Istvn Kozma,M,24.0,198.0,125.0,Summer,1964,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
HUN,Istvn Kozma,M,28.0,198.0,125.0,Summer,1968,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
SLO,Primo Kozmus,M,28.0,188.0,112.0,Summer,2008,Athletics,Athletics Men's Hammer Throw,Gold
URS,Vikt'or K'rat'asiuk'i,M,23.0,184.0,80.0,Summer,1972,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
USA,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,Summer,1900,Athletics,Athletics Men's 60 metres,Gold
USA,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,Summer,1900,Athletics,Athletics Men's 110 metres Hurdles,Gold
USA,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,Summer,1900,Athletics,Athletics Men's 200 metres Hurdles,Gold
USA,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,Summer,1900,Athletics,Athletics Men's Long Jump,Gold
NED,Sven Kramer,M,23.0,185.0,80.0,Winter,2010,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
NED,Sven Kramer,M,27.0,185.0,80.0,Winter,2014,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
NED,Sven Kramer,M,27.0,185.0,80.0,Winter,2014,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold
URS,Serhiy Oleksandrovych Krasiuk,M,18.0,190.0,78.0,Summer,1980,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
POL,Jerzy Adam Kraska,M,20.0,176.0,70.0,Summer,1972,Football,Football Men's Football,Gold
URS,Aleksandr Gennadyevich Krasnov,M,20.0,175.0,68.0,Summer,1980,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
GDR,Bernd Krau,M,27.0,192.0,89.0,Summer,1980,Rowing,Rowing Men's Coxed Eights,Gold
GER,Marinus Kraus,M,22.0,173.0,59.0,Winter,2014,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
FRG,Peter Kraus,M,31.0,178.0,89.0,Summer,1972,Hockey,Hockey Men's Hockey,Gold
GER,Dieter Krause,M,24.0,172.0,74.0,Summer,1960,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,Gold
FRG,Michael Krause,M,26.0,188.0,85.0,Summer,1972,Hockey,Hockey Men's Hockey,Gold
GER,Stefan Kraue,M,24.0,186.0,90.0,Winter,1992,Luge,Luge Mixed (Men)'s Doubles,Gold
GER,Stefan Kraue,M,30.0,186.0,90.0,Winter,1998,Luge,Luge Mixed (Men)'s Doubles,Gold
URS,Valery Ivanovich Kravchenko,M,29.0,196.0,96.0,Summer,1968,Volleyball,Volleyball Men's Volleyball,Gold
URS,Igor Aleksandrovich Kravchuk,M,21.0,185.0,95.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
EUN,Igor Aleksandrovich Kravchuk,M,25.0,185.0,95.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
RUS,Igor Aleksandrovich Kravtsov,M,30.0,192.0,105.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Gold
URS,Vladimir Nikolayevich Kravtsov,M,26.0,174.0,86.0,Summer,1976,Handball,Handball Men's Handball,Gold
USA,Lenny Krayzelburg,M,24.0,187.0,87.0,Summer,2000,Swimming,Swimming Men's 100 metres Backstroke,Gold
USA,Lenny Krayzelburg,M,24.0,187.0,87.0,Summer,2000,Swimming,Swimming Men's 200 metres Backstroke,Gold
USA,Lenny Krayzelburg,M,24.0,187.0,87.0,Summer,2000,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
USA,Lenny Krayzelburg,M,28.0,187.0,87.0,Summer,2004,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
CAN,Adam Kreek,M,27.0,193.0,91.0,Summer,2008,Rowing,Rowing Men's Coxed Eights,Gold
AUT,David Kreiner,M,28.0,172.0,60.0,Winter,2010,Nordic Combined,Nordic Combined Men's Team,Gold
DEN,Jannick Green Krejberg,M,27.0,195.0,95.0,Summer,2016,Handball,Handball Men's Handball,Gold
NED,Jan Jozef Alfons Franciscus Krekels,M,21.0,179.0,73.0,Summer,1968,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
GER,Peter Kretschmer,M,20.0,175.0,70.0,Summer,2012,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
URS,Hryhoriy Yakovych Kriss,M,23.0,175.0,71.0,Summer,1964,Fencing,"Fencing Men's epee, Individual",Gold
DEN,Hans Thor Juul Kristensen,M,24.0,186.0,72.0,Summer,2004,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
USA,Rick Michael Krivda,M,30.0,185.0,84.0,Summer,2000,Baseball,Baseball Men's Baseball,Gold
YUG,Milorad Krivokapi,M,28.0,187.0,85.0,Summer,1984,Water Polo,Water Polo Men's Water Polo,Gold
RUS,Denis Ivanovich Krivoshlykov,M,29.0,180.0,85.0,Summer,2000,Handball,Handball Men's Handball,Gold
SWE,Hans Niklas Kronwall,M,25.0,183.0,86.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
GDR,Klaus Krppelien,M,22.0,189.0,90.0,Summer,1980,Rowing,Rowing Men's Double Sculls,Gold
URS,Viktor Alekseyevich Krovopuskov,M,27.0,179.0,76.0,Summer,1976,Fencing,"Fencing Men's Sabre, Individual",Gold
URS,Viktor Alekseyevich Krovopuskov,M,27.0,179.0,76.0,Summer,1976,Fencing,"Fencing Men's Sabre, Team",Gold
URS,Viktor Alekseyevich Krovopuskov,M,31.0,179.0,76.0,Summer,1980,Fencing,"Fencing Men's Sabre, Individual",Gold
URS,Viktor Alekseyevich Krovopuskov,M,31.0,179.0,76.0,Summer,1980,Fencing,"Fencing Men's Sabre, Team",Gold
CZE,Luk Krplek,M,25.0,197.0,105.0,Summer,2016,Judo,Judo Men's Half-Heavyweight,Gold
FRG,Herbert Krug,M,47.0,183.0,73.0,Summer,1984,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
GDR,Hartmut Krger,M,27.0,178.0,81.0,Summer,1980,Handball,Handball Men's Handball,Gold
URS,Vladimir Yevgenyevich Krutov,M,23.0,175.0,82.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Vladimir Yevgenyevich Krutov,M,27.0,175.0,82.0,Winter,1988,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Andrey Ivanovich Krylov,M,24.0,189.0,83.0,Summer,1980,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
URS,Vladimir Valentinovich Krylov,M,24.0,184.0,73.0,Summer,1988,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
RUS,Nikita Valeryevich Kryukov,M,24.0,184.0,74.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Men's Sprint,Gold
RUS,Nikolay Vyacheslavovich Kryukov,M,17.0,164.0,59.0,Summer,1996,Gymnastics,Gymnastics Men's Team All-Around,Gold
URS,Valeriy Mykhailovych Kryvov,M,28.0,188.0,84.0,Summer,1980,Volleyball,Volleyball Men's Volleyball,Gold
POL,Zdzisaw Ludwik Krzyszkowiak,M,31.0,172.0,59.0,Summer,1960,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
KOR,Ku Bon-Chan,M,23.0,181.0,84.0,Summer,2016,Archery,Archery Men's Individual,Gold
KOR,Ku Bon-Chan,M,23.0,181.0,84.0,Summer,2016,Archery,Archery Men's Team,Gold
CZE,Frantiek Kuera,M,30.0,188.0,93.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
POL,Tomasz Bogusaw Kucharski,M,26.0,181.0,72.0,Summer,2000,Rowing,Rowing Men's Lightweight Double Sculls,Gold
POL,Tomasz Bogusaw Kucharski,M,30.0,181.0,72.0,Summer,2004,Rowing,Rowing Men's Lightweight Double Sculls,Gold
URS,Alfred Iosifovich Kuchevsky,M,24.0,180.0,79.0,Winter,1956,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
USA,"John Henry ""Johnny"" Kuck",M,23.0,190.0,102.0,Summer,1928,Athletics,Athletics Men's Shot Put,Gold
EUN,Vasily Aleksandrovich Kudinov,M,23.0,195.0,100.0,Summer,1992,Handball,Handball Men's Handball,Gold
RUS,Vasily Aleksandrovich Kudinov,M,31.0,195.0,100.0,Summer,2000,Handball,Handball Men's Handball,Gold
GER,Andreas Kuffner,M,25.0,196.0,94.0,Summer,2012,Rowing,Rowing Men's Coxed Eights,Gold
GER,Enrico Khn,M,24.0,183.0,100.0,Winter,2002,Bobsleigh,Bobsleigh Men's Four,Gold
GER,"Wilhelm ""Willi"" Kuhweide",M,21.0,184.0,88.0,Summer,1964,Sailing,Sailing Mixed One Person Dinghy,Gold
URS,Dainis Kla,M,21.0,190.0,98.0,Summer,1980,Athletics,Athletics Men's Javelin Throw,Gold
HUN,Gyz Kulcsr,M,23.0,188.0,79.0,Summer,1964,Fencing,"Fencing Men's epee, Team",Gold
HUN,Gyz Kulcsr,M,27.0,188.0,79.0,Summer,1968,Fencing,"Fencing Men's epee, Individual",Gold
HUN,Gyz Kulcsr,M,27.0,188.0,79.0,Summer,1968,Fencing,"Fencing Men's epee, Team",Gold
HUN,Gyz Kulcsr,M,31.0,188.0,79.0,Summer,1972,Fencing,"Fencing Men's epee, Team",Gold
POL,Jerzy Zdzisaw Kulej,M,23.0,167.0,66.0,Summer,1964,Boxing,Boxing Men's Light-Welterweight,Gold
POL,Jerzy Zdzisaw Kulej,M,27.0,167.0,66.0,Summer,1968,Boxing,Boxing Men's Light-Welterweight,Gold
CZE,Jaroslav Kulhav,M,27.0,188.0,77.0,Summer,2012,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold
RUS,Ilya Aleksandrovich Kulik,M,20.0,179.0,74.0,Winter,1998,Figure Skating,Figure Skating Men's Singles,Gold
URS,Yevgeny Nikolayevich Kulikov,M,25.0,180.0,75.0,Winter,1976,Speed Skating,Speed Skating Men's 500 metres,Gold
RUS,Stanislav Vladimirovich Kulinchenko,M,29.0,190.0,86.0,Summer,2000,Handball,Handball Men's Handball,Gold
IND,Charanjit Kumar,M,24.0,174.0,73.0,Summer,1980,Hockey,Hockey Men's Hockey,Gold
GDR,Mario Kummer,M,26.0,186.0,72.0,Summer,1988,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
FIJ,Semi Kunabuli Kunatani,M,25.0,192.0,98.0,Summer,2016,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold
CAN,"Christopher ""Chris"" Kunitz",M,34.0,183.0,88.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
GDR,Joachim Kunz,M,29.0,166.0,69.0,Summer,1988,Weightlifting,Weightlifting Men's Lightweight,Gold
TCH,Frantiek Kunzo,M,25.0,175.0,70.0,Summer,1980,Football,Football Men's Football,Gold
USA,"Mitchell William ""Mitch"" Kupchak",M,22.0,208.0,104.0,Summer,1976,Basketball,Basketball Men's Basketball,Gold
GDR,Lothar Kurbjuweit,M,25.0,179.0,75.0,Summer,1976,Football,Football Men's Football,Gold
URS,Viktor Grigoryevich Kurentsov,M,27.0,164.0,76.0,Summer,1968,Weightlifting,Weightlifting Men's Middleweight,Gold
TCH,Jan Krka,M,25.0,182.0,78.0,Summer,1968,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Gold
USA,"Robert Albert ""Bob"" Kurland",M,23.0,213.0,100.0,Summer,1948,Basketball,Basketball Men's Basketball,Gold
USA,"Robert Albert ""Bob"" Kurland",M,27.0,213.0,100.0,Summer,1952,Basketball,Basketball Men's Basketball,Gold
URS,Aleksandr Nikolayevich Kurlovich,M,27.0,185.0,125.0,Summer,1988,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
EUN,Aleksandr Nikolayevich Kurlovich,M,30.0,185.0,125.0,Summer,1992,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
URS,Rimas Kurtinaitis,M,28.0,195.0,94.0,Summer,1988,Basketball,Basketball Men's Basketball,Gold
URS,Aleksandr Pavlovich Kurynov,M,26.0,165.0,75.0,Summer,1960,Weightlifting,Weightlifting Men's Middleweight,Gold
GER,Manfred Kurzer,M,34.0,175.0,75.0,Summer,2004,Shooting,"Shooting Men's Running Target, 10 metres",Gold
GER,Kurt Kuschela,M,23.0,182.0,86.0,Summer,2012,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
BLR,Anton Sergeyevich Kushnir,M,29.0,176.0,71.0,Winter,2014,Freestyle Skiing,Freestyle Skiing Men's Aerials,Gold
URS,Serhiy Heorgiyovych Kushniriuk,M,20.0,202.0,99.0,Summer,1976,Handball,Handball Men's Handball,Gold
GER,Kevin Kuske,M,23.0,196.0,116.0,Winter,2002,Bobsleigh,Bobsleigh Men's Four,Gold
GER,Kevin Kuske,M,27.0,196.0,116.0,Winter,2006,Bobsleigh,Bobsleigh Men's Two,Gold
GER,Kevin Kuske,M,27.0,196.0,116.0,Winter,2006,Bobsleigh,Bobsleigh Men's Four,Gold
GER,Kevin Kuske,M,31.0,196.0,116.0,Winter,2010,Bobsleigh,Bobsleigh Men's Two,Gold
POL,Janusz Tadeusz Kusociski,M,25.0,167.0,72.0,Summer,1932,Athletics,"Athletics Men's 10,000 metres",Gold
POL,Mateusz Kusznierewicz,M,21.0,193.0,100.0,Summer,1996,Sailing,Sailing Men's One Person Dinghy,Gold
URS,Volodymyr Petrovych Kuts,M,29.0,172.0,72.0,Summer,1956,Athletics,"Athletics Men's 5,000 metres",Gold
URS,Volodymyr Petrovych Kuts,M,29.0,172.0,72.0,Summer,1956,Athletics,"Athletics Men's 10,000 metres",Gold
EUN,Oleg Nikolajewitsch Kutscherenko,M,23.0,160.0,59.0,Summer,1992,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Gold
RUS,Dmitry Leonidovich Kuzelev,M,30.0,196.0,98.0,Summer,2000,Handball,Handball Men's Handball,Gold
URS,Valentin Yegorovich Kuzin,M,29.0,175.0,79.0,Winter,1956,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Viktor Grigoryevich Kuzkin,M,23.0,184.0,89.0,Winter,1964,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Viktor Grigoryevich Kuzkin,M,27.0,184.0,89.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
URS,Viktor Grigoryevich Kuzkin,M,31.0,184.0,89.0,Winter,1972,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
YUG,Slobodan Kuzmanovski,M,22.0,198.0,100.0,Summer,1984,Handball,Handball Men's Handball,Gold
URS,Afanasijs Kuzmins,M,41.0,178.0,89.0,Summer,1988,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
URS,Boris Georgiyevich Kuznetsov,M,25.0,160.0,57.0,Summer,1972,Boxing,Boxing Men's Featherweight,Gold
URS,Mikhail Nikolayevich Kuznetsov,M,24.0,170.0,75.0,Summer,1976,Rowing,Rowing Men's Coxed Fours,Gold
URS,Pavel Viktorovich Kuznetsov,M,27.0,178.0,100.0,Summer,1988,Weightlifting,Weightlifting Men's Heavyweight I,Gold
URS,Yevgeny Borisovich Kuznetsov,M,27.0,180.0,75.0,Summer,1988,Football,Football Men's Football,Gold
GEO,Manuchar K'virk'velia,M,29.0,170.0,74.0,Summer,2008,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
NOR,Eirik Kvalfoss,M,24.0,179.0,69.0,Winter,1984,Biathlon,Biathlon Men's 10 kilometres Sprint,Gold
URS,Volodymyr Viktorovych Kyselov,M,23.0,185.0,125.0,Summer,1980,Athletics,Athletics Men's Shot Put,Gold
CUB,Julio Csar La Cruz Peraza,M,26.0,182.0,81.0,Summer,2016,Boxing,Boxing Men's Light-Heavyweight,Gold
FIN,Risto Juhani Laakkonen,M,24.0,189.0,62.0,Winter,1992,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
USA,Fidel LaBarba,M,18.0,160.0,51.0,Summer,1924,Boxing,Boxing Men's Flyweight,Gold
CRO,Blaenko Lackovi,M,23.0,196.0,99.0,Summer,2004,Handball,Handball Men's Handball,Gold
FRA,Guy Lacombe,M,29.0,177.0,70.0,Summer,1984,Football,Football Men's Football,Gold
USA,Christian Donald Laettner,M,22.0,211.0,107.0,Summer,1992,Basketball,Basketball Men's Basketball,Gold
USA,"Thomas Joseph ""Tom"" LaGarde",M,21.0,208.0,97.0,Summer,1976,Basketball,Basketball Men's Basketball,Gold
FRA,Karim Florent Laghouag,M,40.0,177.0,70.0,Summer,2016,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
URS,Boris Nikolayevich Lagutin,M,26.0,172.0,71.0,Summer,1964,Boxing,Boxing Men's Light-Middleweight,Gold
URS,Boris Nikolayevich Lagutin,M,30.0,172.0,71.0,Summer,1968,Boxing,Boxing Men's Light-Middleweight,Gold
FIN,Matti Ensio Lhde,M,24.0,176.0,69.5,Winter,1936,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
FIN,Janne Petteri Lahtela,M,27.0,171.0,72.0,Winter,2002,Freestyle Skiing,Freestyle Skiing Men's Moguls,Gold
URS,Yuriy Vasylovych Lahutin,M,27.0,184.0,84.0,Summer,1976,Handball,Handball Men's Handball,Gold
CAN,Stuart Ralston Laidlaw,M,27.0,168.0,60.0,Summer,1904,Lacrosse,Lacrosse Men's Lacrosse,Gold
JAM,"Leslie Alphonso ""Les"" Laing",M,27.0,164.0,55.0,Summer,1952,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
FIN,Mika Antero Laitinen,M,18.0,189.0,63.0,Winter,1992,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
FIN,Samppa Kalevi Lajunen,M,22.0,177.0,65.0,Winter,2002,Nordic Combined,Nordic Combined Men's Team,Gold
FIN,Samppa Kalevi Lajunen,M,22.0,177.0,65.0,Winter,2002,Nordic Combined,Nordic Combined Men's Individual,Gold
FIN,Samppa Kalevi Lajunen,M,22.0,177.0,65.0,Winter,2002,Nordic Combined,Nordic Combined Men's Sprint,Gold
IND,Mohinder Lal,M,28.0,165.0,58.0,Summer,1964,Hockey,Hockey Men's Hockey,Gold
CAN,Eric Lamaze,M,40.0,170.0,65.0,Summer,2008,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
USA,"Richard Edward ""Rich"" Lambourne",M,33.0,190.0,100.0,Summer,2008,Volleyball,Volleyball Men's Volleyball,Gold
FRA,Jean-Franois Lamour,M,28.0,184.0,86.0,Summer,1984,Fencing,"Fencing Men's Sabre, Individual",Gold
FRA,Jean-Franois Lamour,M,32.0,184.0,86.0,Summer,1988,Fencing,"Fencing Men's Sabre, Individual",Gold
FRA,Jason Grgory Lamy-Chappuis,M,23.0,178.0,65.0,Winter,2010,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",Gold
AUS,Brett Daniel Lancaster,M,24.0,189.0,80.0,Summer,2004,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
DEN,Niklas Landin Jacobsen,M,27.0,201.0,102.0,Summer,2016,Handball,Handball Men's Handball,Gold
USA,"Richmond Wilcox ""Dick"" Landon",M,21.0,188.0,73.0,Summer,1920,Athletics,Athletics Men's High Jump,Gold
GDR,Maik Landsmann,M,20.0,183.0,82.0,Summer,1988,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
GDR,Bernd Landvoigt,M,25.0,188.0,88.0,Summer,1976,Rowing,Rowing Men's Coxless Pairs,Gold
GDR,Bernd Landvoigt,M,29.0,188.0,88.0,Summer,1980,Rowing,Rowing Men's Coxless Pairs,Gold
