NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
URS,Jaak Lipso,M,28.0,200.0,95.0,Summer,1968,Basketball,Basketball Men's Basketball,Bronze
POL,Adam Micha Lisewski,M,24.0,183.0,68.0,Summer,1968,Fencing,"Fencing Men's Foil, Team",Bronze
GER,Klaus Lisiewicz,M,21.0,169.0,65.0,Summer,1964,Football,Football Men's Football,Bronze
BEL,Karel Lismont,M,27.0,168.0,62.0,Summer,1976,Athletics,Athletics Men's Marathon,Bronze
CHN,Liu Guoliang,M,24.0,168.0,60.0,Summer,2000,Table Tennis,Table Tennis Men's Singles,Bronze
CHN,Liu Jianjun,M,27.0,179.0,68.0,Summer,1996,Badminton,Badminton Mixed Doubles,Bronze
CHN,Liu Shoubin,M,20.0,162.0,58.0,Summer,1988,Weightlifting,Weightlifting Men's Bantamweight,Bronze
CHN,Liu Xiaobo,M,28.0,201.0,102.0,Summer,2012,Taekwondo,Taekwondo Men's Heavyweight,Bronze
CHN,Liu Yang,M,21.0,162.0,61.0,Summer,2016,Gymnastics,Gymnastics Men's Team All-Around,Bronze
CHN,Liu Zhongqing,M,24.0,175.0,72.0,Winter,2010,Freestyle Skiing,Freestyle Skiing Men's Aerials,Bronze
AUS,Brent James Livermore,M,24.0,177.0,74.0,Summer,2000,Hockey,Hockey Men's Hockey,Bronze
AZE,Hac liyev,M,25.0,168.0,65.0,Summer,2016,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
YUG,Matija Ljubek,M,22.0,180.0,85.0,Summer,1976,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Bronze
CRO,Ivan Ljubii,M,25.0,193.0,84.0,Summer,2004,Tennis,Tennis Men's Doubles,Bronze
SWE,Benni Ingemar Ljungbeck,M,22.0,159.0,57.0,Summer,1980,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
SWE,Bo Urban Mikael Ljungberg,M,26.0,189.0,97.0,Summer,1996,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
SWE,John Arthur Ljunggren,M,37.0,178.0,59.0,Summer,1956,Athletics,Athletics Men's 50 kilometres Walk,Bronze
SWE,Bengt Helge Ljungquist,M,35.0,185.0,90.0,Summer,1948,Fencing,"Fencing Men's epee, Team",Bronze
NOR,Roar Ljkelsy,M,29.0,177.0,56.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze
NOR,Roar Ljkelsy,M,29.0,177.0,56.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
AZE,Vqar Mursal lkbrov,M,19.0,178.0,91.0,Summer,2000,Boxing,Boxing Men's Middleweight,Bronze
GBR,"James ""Jim"" Lloyd",M,21.0,173.0,67.0,Summer,1960,Boxing,Boxing Men's Welterweight,Bronze
ESP,Sergio Llull Meli,M,28.0,192.0,91.0,Summer,2016,Basketball,Basketball Men's Basketball,Bronze
GBR,Noel O. Loban,M,27.0,190.0,100.0,Summer,1984,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
URS,Vladimir Vladimirovich Lobanov,M,26.0,180.0,79.0,Winter,1980,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
URS,Yury Terentyevich Lobanov,M,27.0,178.0,74.0,Summer,1980,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
FRA,Jonathan Gatan Cdric Lobert,M,27.0,195.0,100.0,Summer,2012,Sailing,Sailing Men's One Person Heavyweight Dinghy,Bronze
RUS,Nikita Konstantinovich Lobintsev,M,23.0,193.0,85.0,Summer,2012,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
SUI,Steve Locher,M,24.0,172.0,78.0,Winter,1992,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
USA,Ryan Steven Lochte,M,24.0,188.0,88.0,Summer,2008,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
USA,Ryan Steven Lochte,M,24.0,188.0,88.0,Summer,2008,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
USA,Ryan Steven Lochte,M,27.0,188.0,88.0,Summer,2012,Swimming,Swimming Men's 200 metres Backstroke,Bronze
ITA,Matteo Lodo,M,21.0,196.0,90.0,Summer,2016,Rowing,Rowing Men's Coxless Fours,Bronze
FRG,Thomas Loebb,M,27.0,197.0,91.0,Summer,1984,Water Polo,Water Polo Men's Water Polo,Bronze
SWE,Erik Mikael Lfgren,M,22.0,183.0,83.0,Winter,1992,Biathlon,Biathlon Men's 20 kilometres,Bronze
SWE,Erik Mikael Lfgren,M,22.0,183.0,83.0,Winter,1992,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
SWE,Sven William Lfqvist,M,32.0,180.0,75.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
CAN,"James ""Jim"" Logan",M,22.0,178.0,77.0,Winter,1956,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
TCH,Jozef Lohya,M,25.0,180.0,90.0,Summer,1988,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
URS,Konstantin Borisovich Loktev,M,26.0,170.0,75.0,Winter,1960,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
FIN,Oiva Lommi,M,30.0,183.0,90.0,Summer,1952,Rowing,Rowing Men's Coxless Fours,Bronze
FIN,Veikko Kristian Lommi,M,34.0,178.0,78.0,Summer,1952,Rowing,Rowing Men's Coxless Fours,Bronze
GBR,"John Edward ""Jack"" London",M,23.0,183.0,75.0,Summer,1928,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
USA,"Dallas Crutcher Long, III",M,20.0,193.0,118.0,Summer,1960,Athletics,Athletics Men's Shot Put,Bronze
AUS,Matthew Long,M,25.0,194.0,89.0,Summer,2000,Rowing,Rowing Men's Coxless Pairs,Bronze
KEN,Thomas Pkemei Longosiwa,M,30.0,175.0,57.0,Summer,2012,Athletics,"Athletics Men's 5,000 metres",Bronze
FIN,Paavo Olavi Lonkila (Lng-),M,29.0,157.0,53.5,Winter,1952,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Bronze
SWE,Fredrik Max Emil Lf,M,30.0,190.0,97.0,Summer,2000,Sailing,Sailing Men's One Person Dinghy,Bronze
SWE,Fredrik Max Emil Lf,M,38.0,190.0,97.0,Summer,2008,Sailing,Sailing Men's Two Person Keelboat,Bronze
USA,Braden LaVern Looper,M,21.0,195.0,100.0,Summer,1996,Baseball,Baseball Men's Baseball,Bronze
URS,Andrey Vyacheslavovich Lopatov,M,23.0,205.0,96.0,Summer,1980,Basketball,Basketball Men's Basketball,Bronze
CUB,Livn Lpez Azcuy,M,30.0,170.0,74.0,Summer,2012,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
CUB,Michel Lpez Nez,M,27.0,189.0,91.0,Summer,2004,Boxing,Boxing Men's Super-Heavyweight,Bronze
ESP,Sergio Lpez Mir,M,20.0,186.0,78.0,Summer,1988,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
USA,Steven Lopez,M,29.0,191.0,83.0,Summer,2008,Taekwondo,Taekwondo Men's Welterweight,Bronze
ESP,David Lpez-Zubero Purcell,M,21.0,177.0,75.0,Summer,1980,Swimming,Swimming Men's 100 metres Butterfly,Bronze
URS,Yury Yevgenyevich Lorentsson,M,37.0,171.0,57.0,Summer,1968,Rowing,Rowing Men's Coxed Eights,Bronze
GDR,Dietmar Lorenz,M,30.0,180.0,93.0,Summer,1980,Judo,Judo Men's Half-Heavyweight,Bronze
GDR,Helmut Losch,M,28.0,179.0,108.5,Summer,1976,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
CRO,Venio Losert,M,36.0,191.0,93.0,Summer,2012,Handball,Handball Men's Handball,Bronze
CHN,Lou Yun,M,24.0,158.0,53.0,Summer,1988,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
RSA,Henry James Loubscher,M,20.0,179.0,65.0,Summer,1956,Boxing,Boxing Men's Light-Welterweight,Bronze
GBR,Constantine Michael Louloudis,M,20.0,190.0,92.0,Summer,2012,Rowing,Rowing Men's Coxed Eights,Bronze
HUN,Lzr Lovsz,M,26.0,189.0,99.0,Summer,1968,Athletics,Athletics Men's Hammer Throw,Bronze
URS,Yevgeny Serafimovich Lovchev,M,23.0,170.0,70.0,Summer,1972,Football,Football Men's Football,Bronze
ROU,Ladislau Lovrenschi,M,40.0,158.0,52.0,Summer,1972,Rowing,Rowing Men's Coxed Pairs,Bronze
GBR,David Lowe,M,20.0,178.0,75.0,Summer,1980,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
USA,Steven Garrett Lowney,M,20.0,185.0,96.0,Summer,2000,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
USA,Brian Richard Loyd,M,22.0,188.0,91.0,Summer,1996,Baseball,Baseball Men's Baseball,Bronze
CUB,Nelson Loyola Torriente,M,32.0,184.0,80.0,Summer,2000,Fencing,"Fencing Men's epee, Team",Bronze
ESP,Demetrio Lozano Jarque,M,20.0,196.0,100.0,Summer,1996,Handball,Handball Men's Handball,Bronze
ESP,Demetrio Lozano Jarque,M,24.0,196.0,100.0,Summer,2000,Handball,Handball Men's Handball,Bronze
ESP,Demetrio Lozano Jarque,M,32.0,196.0,100.0,Summer,2008,Handball,Handball Men's Handball,Bronze
ESP,Rafael Lozano Muoz,M,26.0,150.0,48.0,Summer,1996,Boxing,Boxing Men's Light-Flyweight,Bronze
URS,Valeriy Viktorovych Lozik,M,20.0,189.0,81.0,Summer,1988,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
NOR,Sverre Bertrand Lken,M,24.0,190.0,85.0,Summer,1984,Rowing,Rowing Men's Coxless Pairs,Bronze
CHN,Lu Chunlong,M,23.0,170.0,58.0,Summer,2012,Trampolining,Trampolining Men's Individual,Bronze
CHN,Lu Zhiwu,M,23.0,182.0,76.0,Summer,2012,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
POL,Leszek Wadysaw Lubicz-Nycz,M,32.0,171.0,64.0,Summer,1932,Fencing,"Fencing Men's Sabre, Team",Bronze
TCH,Ladislav Lubina,M,24.0,185.0,82.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
FRG,Ralf Lbke,M,23.0,192.0,80.0,Summer,1988,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
BRA,Lucas Pezzini Leiva,M,21.0,179.0,74.0,Summer,2008,Football,Football Men's Football,Bronze
CHI,Carlos Lucas Manrquez,M,26.0,168.0,75.0,Summer,1956,Boxing,Boxing Men's Light-Heavyweight,Bronze
ITA,Andrea Lucchetta,M,21.0,194.0,82.0,Summer,1984,Volleyball,Volleyball Men's Volleyball,Bronze
ITA,Pier Paolo Lucchetta,M,21.0,198.0,99.0,Summer,1984,Volleyball,Volleyball Men's Volleyball,Bronze
GDR,Karl-Heinz Luck,M,27.0,175.0,65.0,Winter,1972,Nordic Combined,Nordic Combined Men's Individual,Bronze
NED,Robert Lcken,M,31.0,199.0,95.0,Summer,2016,Rowing,Rowing Men's Coxed Eights,Bronze
GER,Alfred Lcker,M,25.0,180.0,90.0,Summer,1956,Hockey,Hockey Men's Hockey,Bronze
SWE,Sven Harald Lckner,M,22.0,185.0,85.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GER,Alexander Lderitz,M,22.0,196.0,82.0,Summer,1996,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
GER,Werner Lueg,M,20.0,176.0,64.0,Summer,1952,Athletics,"Athletics Men's 1,500 metres",Bronze
URS,Andrey Ivanovich Lugin,M,21.0,196.0,96.0,Summer,1980,Rowing,Rowing Men's Coxed Eights,Bronze
EST,Arnold Luhar,M,30.0,180.0,120.0,Summer,1936,Weightlifting,Weightlifting Men's Heavyweight,Bronze
BRA,"Luiz Carlos ""Luizo"" Bombonato Goulart",M,20.0,178.0,77.0,Summer,1996,Football,Football Men's Football,Bronze
LTU,Darius Lukminas,M,28.0,193.0,92.0,Summer,1996,Basketball,Basketball Men's Basketball,Bronze
URS,Boris Semyonovich Lukomsky,M,29.0,181.0,82.0,Summer,1980,Fencing,"Fencing Men's epee, Team",Bronze
RUS,Aleksandr Viktorovich Lukyanov,M,46.0,160.0,55.0,Summer,1996,Rowing,Rowing Men's Coxed Eights,Bronze
FIN,Jyrki Olavi Lumme,M,31.0,185.0,92.0,Winter,1998,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
CUB,Digenes Lua Martnez,M,23.0,168.0,63.0,Summer,2000,Boxing,Boxing Men's Light-Welterweight,Bronze
DEN,Jrn Lund,M,31.0,177.0,76.0,Summer,1976,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze
TCH,Ji Lundk,M,20.0,176.0,78.0,Summer,1960,Rowing,Rowing Men's Coxed Eights,Bronze
TCH,Ji Lundk,M,25.0,176.0,78.0,Summer,1964,Rowing,Rowing Men's Coxed Eights,Bronze
SWE,Ragnar Torsten Lundberg,M,27.0,181.0,73.0,Summer,1952,Athletics,Athletics Men's Pole Vault,Bronze
SWE,Sven Emil Lundgren,M,23.0,183.0,75.0,Summer,1920,Athletics,"Athletics Men's 3,000 metres, Team",Bronze
SWE,Bengt Johan Lundholm,M,24.0,184.0,73.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
SWE,Kurt Anders Valdemar Lundquist,M,22.0,190.0,75.0,Summer,1948,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
SWE,Per Erik Anders Lundqvist,M,29.0,178.0,80.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GER,Zoltan Lunka,M,26.0,160.0,54.0,Summer,1996,Boxing,Boxing Men's Flyweight,Bronze
GER,Thomas Peter Lurz,M,28.0,183.0,76.0,Summer,2008,Swimming,Swimming Men's 10 kilometres Open Water,Bronze
URS,Gennady Georgiyevich Lushchikov,M,27.0,182.0,78.0,Summer,1976,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Bronze
URS,Jnis Lsis,M,25.0,180.0,90.0,Summer,1964,Athletics,Athletics Men's Javelin Throw,Bronze
TCH,Stanislav Lusk,M,28.0,182.0,77.0,Summer,1960,Rowing,Rowing Men's Coxed Eights,Bronze
FRG,Peter Luther,M,45.0,172.0,68.0,Summer,1984,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
SUI,Jacques Lthy,M,20.0,176.0,73.0,Winter,1980,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
FRG,Hans Lutz,M,23.0,186.0,75.0,Summer,1972,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
USA,"James Ellis ""Jimmy"" LuValle",M,23.0,185.0,73.0,Summer,1936,Athletics,Athletics Men's 400 metres,Bronze
NED,"Roelof Johan ""Roel"" Luynenburg",M,27.0,203.0,86.0,Summer,1972,Rowing,Rowing Men's Coxless Pairs,Bronze
FIN,Toni Petteri Lydman,M,32.0,185.0,92.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GER,Gnter Lyhs,M,30.0,160.0,65.0,Summer,1964,Gymnastics,Gymnastics Men's Team All-Around,Bronze
EUN,Vyacheslav Nikolayevich Lykho,M,25.0,196.0,120.0,Summer,1992,Athletics,Athletics Men's Shot Put,Bronze
RUS,Dmitry Valeryevich Lykin,M,30.0,178.0,84.0,Summer,2004,Shooting,"Shooting Men's Running Target, 10 metres",Bronze
UKR,Oleh Viktorovych Lykov,M,31.0,202.0,105.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Bronze
USA,"Richard Avery ""Dick"" Lyon",M,25.0,191.0,84.0,Summer,1964,Rowing,Rowing Men's Coxless Fours,Bronze
RUS,Aleksey Vladimirovich Lyozin,M,23.0,173.0,79.0,Summer,1996,Boxing,Boxing Men's Super-Heavyweight,Bronze
CHN,Ma Wenge,M,24.0,167.0,53.0,Summer,1992,Table Tennis,Table Tennis Men's Singles,Bronze
FIN,Kaarlo Hannes Maaninka,M,26.0,178.0,61.0,Summer,1980,Athletics,"Athletics Men's 5,000 metres",Bronze
FIN,Olli Mtt,M,19.0,187.0,89.0,Winter,2014,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
NZL,James Barrie Mabbott,M,23.0,195.0,90.0,Summer,1984,Rowing,Rowing Men's Coxed Fours,Bronze
ROU,Sorin Radu Macavei,M,24.0,190.0,86.0,Summer,1980,Volleyball,Volleyball Men's Volleyball,Bronze
ESP,Ignacio Macaya Santos de Lamadrid,M,26.0,182.0,76.0,Summer,1960,Hockey,Hockey Men's Hockey,Bronze
NZL,Christopher Paul MacDonald,M,28.0,179.0,85.0,Summer,1988,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze
CAN,David Ross MacDonald,M,27.0,175.0,84.0,Summer,1992,Sailing,Sailing Mixed Two Person Keelboat,Bronze
TCH,Oldich Macha,M,25.0,178.0,80.0,Winter,1972,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
GDR,Lutz Mack,M,23.0,168.0,65.0,Summer,1976,Gymnastics,Gymnastics Men's Team All-Around,Bronze
CAN,John Barry MacKenzie,M,26.0,182.0,86.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
CAN,"William Stewart ""Bill"" MacMillan",M,24.0,178.0,84.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
AUT,Gnther Mader,M,27.0,177.0,77.0,Winter,1992,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
CZE,Tom Mder,M,26.0,165.0,68.0,Summer,2000,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
AUS,"Antony Morgan ""Tony"" Madigan",M,30.0,185.0,80.0,Summer,1960,Boxing,Boxing Men's Light-Heavyweight,Bronze
USA,"Geoffrey ""Jeff"" Madrigali",M,40.0,180.0,88.0,Summer,1996,Sailing,Sailing Mixed Three Person Keelboat,Bronze
BRA,Djan Garrido Madruga,M,21.0,181.0,69.0,Summer,1980,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
DEN,Frederik Rodenberg Madsen,M,18.0,187.0,73.0,Summer,2016,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
DEN,Jimmi Madsen,M,23.0,183.0,72.0,Summer,1992,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
DEN,Sren Madsen,M,24.0,185.0,71.0,Summer,2000,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
NGR,Kingsley Madu,M,20.0,171.0,79.0,Summer,2016,Football,Football Men's Football,Bronze
EST,Jaak Mae,M,29.0,182.0,77.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
ESP,Asier Maeztu Villalabeitia,M,26.0,187.0,83.0,Summer,2004,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
CZE,Ji Magl,M,32.0,174.0,65.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
NZL,"Arthur Barrington ""Barry"" Magee",M,26.0,165.0,53.0,Summer,1960,Athletics,Athletics Men's Marathon,Bronze
FRA,Jean-Claude Magnan,M,23.0,180.0,75.0,Summer,1964,Fencing,"Fencing Men's Foil, Team",Bronze
FRA,Jean-Claude Magnan,M,31.0,180.0,75.0,Summer,1972,Fencing,"Fencing Men's Foil, Team",Bronze
ITA,Gabriele Magni,M,26.0,185.0,70.0,Summer,2000,Fencing,"Fencing Men's Foil, Team",Bronze
ITA,Filippo Magnini,M,22.0,188.0,80.0,Summer,2004,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
AUS,James Magnussen,M,21.0,198.0,94.0,Summer,2012,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
AUS,James Magnussen,M,25.0,198.0,94.0,Summer,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
SWE,Emil Magnusson,M,24.0,186.0,85.0,Summer,1912,Athletics,"Athletics Men's Discus Throw, Both Hands",Bronze
SWE,John Verner Magnusson,M,29.0,168.0,59.0,Summer,1920,Athletics,"Athletics Men's Cross-Country, Team",Bronze
HUN,Zoltn Magyar,M,26.0,165.0,60.0,Summer,1980,Gymnastics,Gymnastics Men's Team All-Around,Bronze
FRA,Pascal Jean Michel Robert Mah,M,28.0,196.0,98.0,Summer,1992,Handball,Handball Men's Handball,Bronze
USA,"William Patrick ""Bill"" Maher",M,22.0,186.0,86.0,Summer,1968,Rowing,Rowing Men's Double Sculls,Bronze
PAK,Arshad Mahmood,M,28.0,189.0,77.0,Summer,1976,Hockey,Hockey Men's Hockey,Bronze
CAN,"William Victor ""Bill"" Mahony",M,22.0,180.0,70.0,Summer,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
GBR,Dominic Jan Graham Mahony,M,24.0,190.0,86.0,Summer,1988,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
NOR,Fred Anton Maier,M,25.0,192.0,87.0,Winter,1964,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
AUT,Hermann Maier,M,33.0,180.0,90.0,Winter,2006,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
ITA,Sigisfredo Mair,M,24.0,176.0,83.0,Winter,1964,Luge,Luge Mixed (Men)'s Doubles,Bronze
NGR,Nojim Maiyegun,M,23.0,170.0,70.0,Summer,1964,Boxing,Boxing Men's Light-Middleweight,Bronze
SWE,Sven Christer Majbck,M,28.0,184.0,72.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,Bronze
USA,"Daniel Lewis ""Dan"" Majerle",M,23.0,198.0,98.0,Summer,1988,Basketball,Basketball Men's Basketball,Bronze
POL,Rafa Majka,M,26.0,173.0,61.0,Summer,2016,Cycling,"Cycling Men's Road Race, Individual",Bronze
BLR,Vyacheslav Nikolayevich Makarenko,M,28.0,180.0,84.0,Summer,2004,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
URS,Oleg Vitalyevich Makarov,M,21.0,178.0,77.0,Winter,1984,Figure Skating,Figure Skating Mixed Pairs,Bronze
RUS,Sergey Aleksandrovich Makarov,M,27.0,192.0,100.0,Summer,2000,Athletics,Athletics Men's Javelin Throw,Bronze
RUS,Sergey Aleksandrovich Makarov,M,31.0,192.0,100.0,Summer,2004,Athletics,Athletics Men's Javelin Throw,Bronze
FIN,Mikko Matti Mkel,M,28.0,188.0,86.5,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
URS,Andrey Gennadyevich Makeyev,M,24.0,197.0,92.0,Summer,1976,Basketball,Basketball Men's Basketball,Bronze
BLR,Vadim Gennadyevich Makhnyov,M,24.0,196.0,100.0,Summer,2004,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
BLR,Vadim Gennadyevich Makhnyov,M,28.0,196.0,100.0,Summer,2008,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
RUS,Bilyal Valeryevich Makhov,M,24.0,200.0,125.0,Summer,2012,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
JPN,Shozo Makino,M,21.0,155.0,54.0,Summer,1936,Swimming,Swimming Men's 400 metres Freestyle,Bronze
RUS,Nikolay Mikhaylovich Maksimov,M,31.0,190.0,95.0,Summer,2004,Water Polo,Water Polo Men's Water Polo,Bronze
POL,Waldemar Malak,M,22.0,177.0,100.0,Summer,1992,Weightlifting,Weightlifting Men's Heavyweight I,Bronze
RUS,Raimkul Khadoynazarovich Malakhbekov,M,21.0,168.0,54.0,Summer,1996,Boxing,Boxing Men's Bantamweight,Bronze
RUS,Vladimir Igorevich Malakhov,M,33.0,193.0,105.0,Winter,2002,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
CHI,Claudio Andrs del Trnsito Maldonado Rivera,M,20.0,173.0,67.0,Summer,2000,Football,Football Men's Football,Bronze
PUR,Orlando Maldonado,M,17.0,158.0,47.0,Summer,1976,Boxing,Boxing Men's Light-Flyweight,Bronze
RUS,Aleksandr Ivanovich Maletin,M,25.0,170.0,64.0,Summer,2000,Boxing,Boxing Men's Lightweight,Bronze
ROU,Policarp Malhin,M,22.0,178.0,74.0,Summer,1976,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
CZE,Marek Malk,M,30.0,196.0,103.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
ITA,Stefano Malinverni,M,21.0,180.0,73.0,Summer,1980,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
FIN,Erkki Aarno Mallenius,M,24.0,172.0,66.5,Summer,1952,Boxing,Boxing Men's Light-Welterweight,Bronze
ESP,Cristian Malmagro Viaa,M,25.0,197.0,107.0,Summer,2008,Handball,Handball Men's Handball,Bronze
USA,Jordan Malone,M,25.0,168.0,62.0,Winter,2010,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
KAZ,Aset Sekenovich Mambetov,M,26.0,186.0,96.0,Summer,2008,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
KAZ,Maulen Satymbayevich Mamyrov,M,25.0,160.0,54.0,Summer,1996,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze
JPN,Kazushito Manabe,M,25.0,153.0,56.0,Summer,1984,Weightlifting,Weightlifting Men's Flyweight,Bronze
ITA,Graziano Mancinelli,M,27.0,175.0,77.0,Summer,1964,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
ITA,Graziano Mancinelli,M,35.0,175.0,77.0,Summer,1972,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
SRB,Duan Mandi,M,18.0,202.0,105.0,Summer,2012,Water Polo,Water Polo Men's Water Polo,Bronze
BUL,Ivan Manev,M,29.0,179.0,82.0,Summer,1980,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
ITA,Vincenzo Mangiacapre,M,23.0,171.0,64.0,Summer,2012,Boxing,Boxing Men's Light-Welterweight,Bronze
FRA,Maurice Manificat,M,27.0,185.0,72.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
GBR,Graham Hargrave Mann,M,32.0,185.0,92.0,Summer,1956,Sailing,Sailing Mixed Three Person Keelboat,Bronze
FIN,Hannu Kalevi Manninen,M,27.0,189.0,83.0,Winter,2006,Nordic Combined,Nordic Combined Men's Team,Bronze
USA,"Daniel Ricardo ""Danny"" Manning",M,22.0,208.0,104.0,Summer,1988,Basketball,Basketball Men's Basketball,Bronze
GBR,Paul Christian Manning,M,25.0,189.0,76.0,Summer,2000,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
ITA,Sebastiano Mannironi,M,30.0,162.0,59.5,Summer,1960,Weightlifting,Weightlifting Men's Featherweight,Bronze
FIN,"Olavi Aleksanteri ""Ole"" Mannonen",M,22.0,182.0,73.0,Summer,1952,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
FIN,"Olavi Aleksanteri ""Ole"" Mannonen",M,26.0,182.0,73.0,Summer,1956,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
BUL,Manol Tomov Manolov,M,31.0,180.0,74.0,Summer,1956,Football,Football Men's Football,Bronze
FIN,Martti Mansikka,M,23.0,169.0,70.0,Summer,1956,Gymnastics,Gymnastics Men's Team All-Around,Bronze
GDR,Frank Mantek,M,21.0,174.0,89.0,Summer,1980,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
GRE,Panagiotis Mantis,M,34.0,180.0,65.0,Summer,2016,Sailing,Sailing Men's Two Person Dinghy,Bronze
