Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Gymnastics Women's Balance Beam,Gymnastics,1964,Czech Republic,TCH,F,Gold,36624.0,18826.0,22.0,160.0,58.0
Gymnastics Women's Balance Beam,Gymnastics,1968,Russia,URS,F,Gold,128295.0,64592.0,19.0,158.0,48.0
Gymnastics Women's Balance Beam,Gymnastics,1972,Russia,URS,F,Gold,124207.0,62738.0,17.0,152.0,39.0
Gymnastics Women's Balance Beam,Gymnastics,1976,Romania,ROU,F,Gold,43778.0,22570.0,14.0,162.0,45.0
Gymnastics Women's Balance Beam,Gymnastics,1980,Romania,ROU,F,Gold,43784.0,22570.0,18.0,162.0,45.0
Gymnastics Women's Balance Beam,Gymnastics,1984,Romania,ROU,F,Gold,208613.5,104732.0,15.0,147.5,41.0
Gymnastics Women's Balance Beam,Gymnastics,1988,Romania,ROU,F,Gold,219883.0,110459.0,16.0,145.0,38.0
Gymnastics Women's Balance Beam,Gymnastics,1996,USA,USA,F,Gold,159266.0,79937.0,19.0,147.0,39.0
Gymnastics Women's Balance Beam,Gymnastics,2000,China,CHN,F,Gold,140772.0,70669.0,21.0,153.0,48.0
Gymnastics Women's Balance Beam,Gymnastics,2004,Romania,ROU,F,Gold,191248.0,96044.0,16.0,160.0,47.0
Gymnastics Women's Balance Beam,Gymnastics,2008,USA,USA,F,Gold,109707.0,55457.0,16.0,145.0,41.0
Gymnastics Women's Balance Beam,Gymnastics,2012,China,CHN,F,Gold,53759.0,27569.0,20.0,144.0,34.0
Gymnastics Women's Balance Beam,Gymnastics,2016,Netherlands,NED,F,Gold,259453.0,129898.0,24.0,156.0,46.0
Gymnastics Women's Floor Exercise,Gymnastics,1956,Russia,URS,F,Gold,133187.0,67046.0,21.0,161.0,52.0
Gymnastics Women's Floor Exercise,Gymnastics,1960,Russia,URS,F,Gold,133193.0,67046.0,25.0,161.0,52.0
Gymnastics Women's Floor Exercise,Gymnastics,1964,Russia,URS,F,Gold,133199.0,67046.0,29.0,161.0,52.0
Gymnastics Women's Floor Exercise,Gymnastics,1968,Czech Republic,TCH,F,Gold,36627.0,18826.0,26.0,160.0,58.0
Gymnastics Women's Floor Exercise,Gymnastics,1968,Russia,URS,F,Gold,187153.0,94060.0,19.0,163.0,52.0
Gymnastics Women's Floor Exercise,Gymnastics,1972,Russia,URS,F,Gold,124204.0,62738.0,17.0,152.0,39.0
Gymnastics Women's Floor Exercise,Gymnastics,1976,Russia,URS,F,Gold,118893.0,60182.0,18.0,152.0,47.0
Gymnastics Women's Floor Exercise,Gymnastics,1980,Romania,ROU,F,Gold,43781.0,22570.0,18.0,162.0,45.0
Gymnastics Women's Floor Exercise,Gymnastics,1980,Russia,URS,F,Gold,118899.0,60182.0,22.0,152.0,47.0
Gymnastics Women's Floor Exercise,Gymnastics,1984,Romania,ROU,F,Gold,233910.0,117318.0,16.0,145.0,40.0
Gymnastics Women's Floor Exercise,Gymnastics,1988,Romania,ROU,F,Gold,219880.0,110459.0,16.0,145.0,38.0
Gymnastics Women's Floor Exercise,Gymnastics,1996,Ukraine,UKR,F,Gold,190343.0,95598.0,17.0,149.0,42.0
Gymnastics Women's Floor Exercise,Gymnastics,2000,Russia,RUS,F,Gold,267581.0,133869.0,17.0,154.0,43.0
Gymnastics Women's Floor Exercise,Gymnastics,2004,Romania,ROU,F,Gold,191246.0,96044.0,16.0,160.0,47.0
Gymnastics Women's Floor Exercise,Gymnastics,2008,Romania,ROU,F,Gold,104700.0,52994.0,18.0,164.0,52.0
Gymnastics Women's Floor Exercise,Gymnastics,2012,USA,USA,F,Gold,196044.0,98437.0,18.0,157.0,52.0
Gymnastics Women's Floor Exercise,Gymnastics,2016,USA,USA,F,Gold,21760.0,11495.0,19.0,143.0,47.0
Gymnastics Women's Horse Vault,Gymnastics,1956,Russia,URS,F,Gold,133188.0,67046.0,21.0,161.0,52.0
Gymnastics Women's Horse Vault,Gymnastics,1960,Russia,URS,F,Gold,171650.0,86250.0,24.0,159.0,55.0
Gymnastics Women's Horse Vault,Gymnastics,1964,Czech Republic,TCH,F,Gold,36622.0,18826.0,22.0,160.0,58.0
Gymnastics Women's Horse Vault,Gymnastics,1968,Czech Republic,TCH,F,Gold,36628.0,18826.0,26.0,160.0,58.0
Gymnastics Women's Horse Vault,Gymnastics,1972,Germany,GDR,F,Gold,106491.0,53861.0,20.0,156.0,46.0
Gymnastics Women's Horse Vault,Gymnastics,1976,Russia,URS,F,Gold,118894.0,60182.0,18.0,152.0,47.0
Gymnastics Women's Horse Vault,Gymnastics,1980,Russia,URS,F,Gold,217508.0,109253.0,19.0,158.0,46.0
Gymnastics Women's Horse Vault,Gymnastics,1984,Romania,ROU,F,Gold,233911.0,117318.0,16.0,145.0,40.0
Gymnastics Women's Horse Vault,Gymnastics,1988,Russia,URS,F,Gold,24341.0,12762.0,15.0,157.0,44.0
Gymnastics Women's Horse Vault,Gymnastics,1992,Hungary,HUN,F,Gold,177456.0,89196.0,18.0,146.0,47.0
Gymnastics Women's Horse Vault,Gymnastics,1996,Romania,ROU,F,Gold,5826.0,3281.0,16.0,158.0,44.0
Gymnastics Women's Horse Vault,Gymnastics,2000,Russia,RUS,F,Gold,267582.0,133869.0,17.0,154.0,43.0
Gymnastics Women's Horse Vault,Gymnastics,2004,Romania,ROU,F,Gold,204765.0,102818.0,17.0,153.0,44.0
Gymnastics Women's Horse Vault,Gymnastics,2008,North Korea,PRK,F,Gold,98295.0,49742.0,19.0,156.0,47.0
Gymnastics Women's Horse Vault,Gymnastics,2012,Romania,ROU,F,Gold,104706.0,52994.0,22.0,164.0,52.0
Gymnastics Women's Horse Vault,Gymnastics,2016,USA,USA,F,Gold,21761.0,11495.0,19.0,143.0,47.0
Gymnastics Women's Individual All-Around,Gymnastics,1956,Russia,URS,F,Gold,133184.0,67046.0,21.0,161.0,52.0
Gymnastics Women's Individual All-Around,Gymnastics,1960,Russia,URS,F,Gold,133191.0,67046.0,25.0,161.0,52.0
Gymnastics Women's Individual All-Around,Gymnastics,1964,Czech Republic,TCH,F,Gold,36619.0,18826.0,22.0,160.0,58.0
Gymnastics Women's Individual All-Around,Gymnastics,1968,Czech Republic,TCH,F,Gold,36625.0,18826.0,26.0,160.0,58.0
Gymnastics Women's Individual All-Around,Gymnastics,1972,Russia,URS,F,Gold,245076.0,122726.0,19.0,160.0,52.0
Gymnastics Women's Individual All-Around,Gymnastics,1976,Romania,ROU,F,Gold,43773.0,22570.0,14.0,162.0,45.0
Gymnastics Women's Individual All-Around,Gymnastics,1980,Russia,URS,F,Gold,50048.0,25766.0,18.0,148.0,45.0
Gymnastics Women's Individual All-Around,Gymnastics,1984,USA,USA,F,Gold,199374.0,100133.0,16.0,145.0,42.0
Gymnastics Women's Individual All-Around,Gymnastics,1988,Russia,URS,F,Gold,219154.0,110090.0,19.0,147.0,41.0
Gymnastics Women's Individual All-Around,Gymnastics,1996,Ukraine,UKR,F,Gold,190341.0,95598.0,17.0,149.0,42.0
Gymnastics Women's Individual All-Around,Gymnastics,2000,Romania,ROU,F,Gold,5829.0,3281.0,20.0,158.0,44.0
Gymnastics Women's Individual All-Around,Gymnastics,2004,USA,USA,F,Gold,183224.0,92104.0,16.0,152.0,44.0
Gymnastics Women's Individual All-Around,Gymnastics,2008,USA,USA,F,Gold,140842.0,70711.0,18.0,160.0,45.0
Gymnastics Women's Individual All-Around,Gymnastics,2012,USA,USA,F,Gold,58015.0,29686.0,16.0,157.0,50.0
Gymnastics Women's Individual All-Around,Gymnastics,2016,USA,USA,F,Gold,21758.0,11495.0,19.0,143.0,47.0
Gymnastics Women's Team All-Around,Gymnastics,1956,Russia,URS,F,Gold,133185.0,67046.0,21.0,162.0,56.0
Gymnastics Women's Team All-Around,Gymnastics,1960,Russia,URS,F,Gold,139031.0,69875.5,23.5,160.5,55.0
Gymnastics Women's Team All-Around,Gymnastics,1964,Russia,URS,F,Gold,139037.0,69875.5,26.0,159.0,52.0
Gymnastics Women's Team All-Around,Gymnastics,1968,Russia,URS,F,Gold,157721.5,79326.0,19.0,162.5,52.0
Gymnastics Women's Team All-Around,Gymnastics,1972,Russia,URS,F,Gold,129282.0,65186.0,18.5,161.0,49.5
Gymnastics Women's Team All-Around,Gymnastics,1976,Russia,URS,F,Gold,121550.5,61460.0,19.5,154.0,44.0
Gymnastics Women's Team All-Around,Gymnastics,1980,Russia,URS,F,Gold,143271.5,72204.0,18.5,147.0,43.5
Gymnastics Women's Team All-Around,Gymnastics,1984,Romania,ROU,F,Gold,133901.5,67525.5,16.0,149.0,41.0
Gymnastics Women's Team All-Around,Gymnastics,1988,Russia,URS,F,Gold,175667.0,88300.5,15.5,152.0,40.5
Gymnastics Women's Team All-Around,Gymnastics,1992,Russia,EUN,F,Gold,41610.0,21462.0,17.0,153.0,43.0
Gymnastics Women's Team All-Around,Gymnastics,1996,USA,USA,F,Gold,159262.0,79937.0,18.0,147.0,39.0
Gymnastics Women's Team All-Around,Gymnastics,2000,Romania,ROU,F,Gold,139931.0,70518.0,17.0,153.0,39.5
Gymnastics Women's Team All-Around,Gymnastics,2004,Romania,ROU,F,Gold,198004.0,99431.0,17.0,151.0,41.0
Gymnastics Women's Team All-Around,Gymnastics,2008,China,CHN,F,Gold,100515.0,50868.5,16.0,144.5,34.5
Gymnastics Women's Team All-Around,Gymnastics,2012,USA,USA,F,Gold,196043.0,98437.0,16.0,157.0,50.0
Gymnastics Women's Team All-Around,Gymnastics,2016,USA,USA,F,Gold,94892.0,48041.0,19.0,157.0,49.0
Gymnastics Women's Team Portable Apparatus,Gymnastics,1956,Hungary,HUN,F,Gold,236765.0,118708.0,27.0,160.0,57.0
Gymnastics Women's Uneven Bars,Gymnastics,1960,Russia,URS,F,Gold,10416.0,5700.0,23.0,166.0,56.0
Gymnastics Women's Uneven Bars,Gymnastics,1964,Russia,URS,F,Gold,10422.0,5700.0,27.0,166.0,56.0
Gymnastics Women's Uneven Bars,Gymnastics,1968,Czech Republic,TCH,F,Gold,36629.0,18826.0,26.0,160.0,58.0
Gymnastics Women's Uneven Bars,Gymnastics,1972,Germany,GDR,F,Gold,106492.0,53861.0,20.0,156.0,46.0
Gymnastics Women's Uneven Bars,Gymnastics,1976,Romania,ROU,F,Gold,43777.0,22570.0,14.0,162.0,45.0
Gymnastics Women's Uneven Bars,Gymnastics,1980,Germany,GDR,F,Gold,80501.0,40866.0,15.0,148.0,33.0
Gymnastics Women's Uneven Bars,Gymnastics,1984,China,CHN,F,Gold,144960.0,72751.0,21.0,157.0,44.0
Gymnastics Women's Uneven Bars,Gymnastics,1984,USA,USA,F,Gold,155172.0,77900.0,18.0,148.0,40.0
Gymnastics Women's Uneven Bars,Gymnastics,1988,Romania,ROU,F,Gold,219882.0,110459.0,16.0,145.0,38.0
Gymnastics Women's Uneven Bars,Gymnastics,1992,China,CHN,F,Gold,143279.0,71914.0,15.0,136.0,30.0
Gymnastics Women's Uneven Bars,Gymnastics,1996,Russia,RUS,F,Gold,117259.0,59380.0,17.0,165.0,47.0
Gymnastics Women's Uneven Bars,Gymnastics,2000,Russia,RUS,F,Gold,117265.0,59380.0,21.0,165.0,47.0
Gymnastics Women's Uneven Bars,Gymnastics,2004,France,FRA,F,Gold,134150.0,67539.0,16.0,150.0,37.0
Gymnastics Women's Uneven Bars,Gymnastics,2008,China,CHN,F,Gold,92623.0,46931.0,16.0,142.0,33.0
Gymnastics Women's Uneven Bars,Gymnastics,2012,Russia,RUS,F,Gold,166655.0,83715.0,17.0,162.0,48.0
Gymnastics Women's Uneven Bars,Gymnastics,2016,Russia,RUS,F,Gold,166660.0,83715.0,21.0,162.0,48.0
Handball Women's Handball,Handball,1976,Russia,URS,F,Gold,144213.0,72373.0,25.0,172.5,68.5
Handball Women's Handball,Handball,1980,Russia,URS,F,Gold,180539.0,90739.0,24.0,176.0,74.0
Handball Women's Handball,Handball,1984,Serbia,YUG,F,Gold,106156.0,53702.0,24.0,176.0,70.0
Handball Women's Handball,Handball,1988,South Korea,KOR,F,Gold,118844.0,60152.5,22.0,169.5,62.0
Handball Women's Handball,Handball,1992,South Korea,KOR,F,Gold,102722.0,51976.0,19.0,171.0,65.0
Handball Women's Handball,Handball,1996,Denmark,DEN,F,Gold,108846.5,55086.0,24.5,173.5,67.0
Handball Women's Handball,Handball,2000,Denmark,DEN,F,Gold,120556.0,61005.0,25.0,174.0,67.0
Handball Women's Handball,Handball,2004,Denmark,DEN,F,Gold,158699.0,79676.0,26.0,176.0,71.0
Handball Women's Handball,Handball,2008,Norway,NOR,F,Gold,138426.5,69569.5,28.0,180.5,74.0
Handball Women's Handball,Handball,2012,Norway,NOR,F,Gold,112280.0,56663.5,27.0,175.0,67.5
Handball Women's Handball,Handball,2016,Russia,RUS,F,Gold,149385.0,74930.0,28.0,178.0,71.0
Hockey Women's Hockey,Hockey,1980,Zimbabwe,ZIM,F,Gold,100568.0,50854.0,25.0,160.0,57.0
Hockey Women's Hockey,Hockey,1984,Netherlands,NED,F,Gold,173523.5,87211.5,24.0,168.0,61.5
Hockey Women's Hockey,Hockey,1988,Australia,AUS,F,Gold,63747.5,32542.5,25.0,165.0,59.5
Hockey Women's Hockey,Hockey,1992,Spain,ESP,F,Gold,74379.0,37773.0,25.0,164.0,59.0
Hockey Women's Hockey,Hockey,1996,Australia,AUS,F,Gold,157076.5,78815.5,24.5,168.0,60.0
Hockey Women's Hockey,Hockey,2000,Australia,AUS,F,Gold,153592.5,77081.0,28.0,167.5,62.0
Hockey Women's Hockey,Hockey,2004,Germany,GER,F,Gold,130813.5,65852.0,26.5,169.5,64.0
Hockey Women's Hockey,Hockey,2008,Netherlands,NED,F,Gold,164216.0,82454.0,25.5,167.0,58.5
Hockey Women's Hockey,Hockey,2012,Netherlands,NED,F,Gold,157526.0,79221.5,25.0,171.0,63.0
Hockey Women's Hockey,Hockey,2016,UK,GBR,F,Gold,187279.0,94044.5,27.0,168.5,63.5
Ice Hockey Women's Ice Hockey,Ice Hockey,1998,USA,USA,F,Gold,130788.5,65883.0,24.0,170.0,64.0
Ice Hockey Women's Ice Hockey,Ice Hockey,2002,Canada,CAN,F,Gold,104260.0,52815.5,24.0,170.0,70.5
Ice Hockey Women's Ice Hockey,Ice Hockey,2006,Canada,CAN,F,Gold,138054.5,69383.5,26.0,170.0,71.0
Ice Hockey Women's Ice Hockey,Ice Hockey,2010,Canada,CAN,F,Gold,145673.0,73102.0,27.0,170.0,71.0
Ice Hockey Women's Ice Hockey,Ice Hockey,2014,Canada,CAN,F,Gold,145648.5,73210.5,25.0,174.0,71.5
Judo Women's Extra-Lightweight,Judo,1992,France,FRA,F,Gold,173544.0,87200.0,25.0,162.0,52.0
Judo Women's Extra-Lightweight,Judo,1996,North Korea,PRK,F,Gold,130191.0,65528.0,16.0,158.0,60.0
Judo Women's Extra-Lightweight,Judo,2000,Japan,JPN,F,Gold,235837.0,118250.0,25.0,146.0,48.0
Judo Women's Extra-Lightweight,Judo,2004,Japan,JPN,F,Gold,235838.0,118250.0,28.0,146.0,48.0
Judo Women's Extra-Lightweight,Judo,2008,Romania,ROU,F,Gold,59683.0,30576.0,25.0,158.0,48.0
Judo Women's Extra-Lightweight,Judo,2012,Brazil,BRA,F,Gold,156675.0,78703.0,22.0,154.0,48.0
Judo Women's Extra-Lightweight,Judo,2016,Argentina,ARG,F,Gold,181837.0,91398.0,30.0,150.0,48.0
Judo Women's Half-Heavyweight,Judo,1996,Belgium,BEL,F,Gold,259031.0,129681.0,24.0,178.0,70.0
Judo Women's Half-Heavyweight,Judo,2000,China,CHN,F,Gold,236198.0,118424.0,24.0,178.0,78.0
Judo Women's Half-Heavyweight,Judo,2004,Japan,JPN,F,Gold,8014.0,4435.0,28.0,162.0,76.0
Judo Women's Half-Heavyweight,Judo,2008,China,CHN,F,Gold,264907.0,132558.0,24.0,173.0,77.0
Judo Women's Half-Heavyweight,Judo,2012,USA,USA,F,Gold,91161.0,46207.0,22.0,173.0,74.0
Judo Women's Half-Heavyweight,Judo,2016,USA,USA,F,Gold,91162.0,46207.0,26.0,173.0,74.0
Judo Women's Half-Lightweight,Judo,1992,Spain,ESP,F,Gold,165885.0,83316.0,23.0,162.0,52.0
Judo Women's Half-Lightweight,Judo,1996,France,FRA,F,Gold,199320.0,100106.0,28.0,167.0,54.0
Judo Women's Half-Lightweight,Judo,2000,Cuba,CUB,F,Gold,251516.0,125957.0,27.0,154.0,52.0
Judo Women's Half-Lightweight,Judo,2004,China,CHN,F,Gold,263771.0,132001.0,28.0,158.0,52.0
Judo Women's Half-Lightweight,Judo,2008,China,CHN,F,Gold,263772.0,132001.0,32.0,158.0,52.0
Judo Women's Half-Lightweight,Judo,2012,North Korea,PRK,F,Gold,6398.0,3593.0,32.0,160.0,52.0
Judo Women's Half-Lightweight,Judo,2016,Kosovo,KOS,F,Gold,115668.0,58601.0,25.0,162.0,52.0
Judo Women's Half-Middleweight,Judo,1992,France,FRA,F,Gold,70390.0,35835.0,26.0,164.0,62.0
Judo Women's Half-Middleweight,Judo,1996,Japan,JPN,F,Gold,63462.0,32525.0,23.0,161.0,61.0
Judo Women's Half-Middleweight,Judo,2000,France,FRA,F,Gold,249759.0,125067.0,26.0,170.0,63.0
Judo Women's Half-Middleweight,Judo,2004,Japan,JPN,F,Gold,236286.0,118470.0,23.0,158.0,63.0
Judo Women's Half-Middleweight,Judo,2008,Japan,JPN,F,Gold,236287.0,118470.0,27.0,158.0,63.0
Judo Women's Half-Middleweight,Judo,2012,Slovenia,SLO,F,Gold,270306.0,135219.0,30.0,173.0,64.0
Judo Women's Half-Middleweight,Judo,2016,Slovenia,SLO,F,Gold,243797.0,122097.0,25.0,162.0,65.0
Judo Women's Heavyweight,Judo,1992,China,CHN,F,Gold,269541.0,134872.0,23.0,173.0,98.0
Judo Women's Heavyweight,Judo,1996,China,CHN,F,Gold,232137.0,116459.0,22.0,178.0,124.0
Judo Women's Heavyweight,Judo,2000,China,CHN,F,Gold,266658.0,133396.0,26.0,172.0,90.0
Judo Women's Heavyweight,Judo,2004,Japan,JPN,F,Gold,244387.0,122390.0,22.0,170.0,126.0
Judo Women's Heavyweight,Judo,2008,China,CHN,F,Gold,241654.0,121038.0,25.0,180.0,130.0
Judo Women's Heavyweight,Judo,2012,Cuba,CUB,F,Gold,178225.0,89582.0,22.0,180.0,95.0
Judo Women's Heavyweight,Judo,2016,France,FRA,F,Gold,6557.0,3672.0,28.0,170.0,97.0
Judo Women's Lightweight,Judo,1996,Cuba,CUB,F,Gold,81732.0,41499.0,22.0,162.0,63.0
Judo Women's Lightweight,Judo,2000,Spain,ESP,F,Gold,68166.0,34824.0,28.0,159.0,57.0
Judo Women's Lightweight,Judo,2004,Germany,GER,F,Gold,25286.0,13227.0,23.0,168.0,61.0
Judo Women's Lightweight,Judo,2008,Italy,ITA,F,Gold,195151.0,97955.0,25.0,174.0,59.0
Judo Women's Lightweight,Judo,2012,Japan,JPN,F,Gold,152605.0,76576.0,24.0,163.0,57.0
Judo Women's Lightweight,Judo,2016,Brazil,BRA,F,Gold,220065.0,110549.0,24.0,169.0,57.0
Judo Women's Middleweight,Judo,1992,Cuba,CUB,F,Gold,199439.0,100162.0,22.0,173.0,66.0
Judo Women's Middleweight,Judo,1996,South Korea,KOR,F,Gold,108720.0,54990.0,24.0,175.0,69.0
Judo Women's Middleweight,Judo,2000,Cuba,CUB,F,Gold,251423.0,125914.0,26.0,164.0,70.0
Judo Women's Middleweight,Judo,2004,Japan,JPN,F,Gold,245902.0,123132.0,25.0,160.0,70.0
Judo Women's Middleweight,Judo,2008,Japan,JPN,F,Gold,245903.0,123132.0,29.0,160.0,70.0
Judo Women's Middleweight,Judo,2012,France,FRA,F,Gold,52425.0,26938.0,30.0,168.0,70.0
Judo Women's Middleweight,Judo,2016,Japan,JPN,F,Gold,234762.0,117729.0,26.0,168.0,70.0
Luge Mixed Team Relay,Luge,2014,Germany,GER,F,Gold,77588.0,39377.0,26.0,183.0,76.0
Luge Women's Singles,Luge,1964,Germany,GER,F,Gold,63542.0,32557.0,20.0,163.0,56.0
Luge Women's Singles,Luge,1968,Italy,ITA,F,Gold,134464.0,67689.0,20.0,168.0,60.0
Luge Women's Singles,Luge,1972,Germany,GDR,F,Gold,165344.0,83038.0,22.0,168.0,70.0
Luge Women's Singles,Luge,1976,Germany,GDR,F,Gold,214584.0,107732.0,23.0,167.0,68.0
Luge Women's Singles,Luge,1980,Russia,URS,F,Gold,270480.0,135290.0,24.0,157.0,69.0
Luge Women's Singles,Luge,1984,Germany,GDR,F,Gold,256246.0,128311.0,21.0,180.0,74.0
Luge Women's Singles,Luge,1988,Germany,GDR,F,Gold,256247.0,128311.0,25.0,180.0,74.0
Luge Women's Singles,Luge,1992,Austria,AUT,F,Gold,170127.0,85489.0,20.0,174.0,61.0
Luge Women's Singles,Luge,1994,Italy,ITA,F,Gold,258563.0,129466.0,25.0,166.0,63.0
Luge Women's Singles,Luge,1998,Germany,GER,F,Gold,126640.0,63864.0,27.0,177.0,66.0
Luge Women's Singles,Luge,2002,Germany,GER,F,Gold,179165.0,90024.0,32.0,170.0,64.0
Luge Women's Singles,Luge,2006,Germany,GER,F,Gold,179166.0,90024.0,36.0,170.0,64.0
Luge Women's Singles,Luge,2010,Germany,GER,F,Gold,100530.0,50839.0,26.0,178.0,76.0
Luge Women's Singles,Luge,2014,Germany,GER,F,Gold,77587.0,39377.0,26.0,183.0,76.0
Modern Pentathlon Women's Individual,Modern Pentathlon,2000,UK,GBR,F,Gold,44333.0,22864.0,28.0,172.0,57.0
Modern Pentathlon Women's Individual,Modern Pentathlon,2004,Hungary,HUN,F,Gold,254752.0,127522.0,27.0,172.0,60.0
Modern Pentathlon Women's Individual,Modern Pentathlon,2008,Germany,GER,F,Gold,213902.0,107418.0,22.0,179.0,60.0
Modern Pentathlon Women's Individual,Modern Pentathlon,2012,Lithuania,LTU,F,Gold,9977.0,5453.0,28.0,160.0,49.0
Modern Pentathlon Women's Individual,Modern Pentathlon,2016,Australia,AUS,F,Gold,64957.0,33241.0,24.0,168.0,55.0
Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,1996,Spain,ESP,F,Gold,83167.5,42208.0,16.0,164.5,41.0
Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,2000,Russia,RUS,F,Gold,193638.0,97289.5,17.5,175.0,50.5
Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,2004,Russia,RUS,F,Gold,131462.0,66182.0,19.0,175.5,52.5
Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,2008,Russia,RUS,F,Gold,137101.0,69076.0,18.0,176.0,56.0
Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,2012,Russia,RUS,F,Gold,103204.5,52099.0,17.5,173.0,51.0
Rhythmic Gymnastics Women's Group,Rhythmic Gymnastics,2016,Russia,RUS,F,Gold,147285.0,73925.0,19.0,170.0,50.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,1984,Canada,CAN,F,Gold,74103.0,37636.0,21.0,163.0,43.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,1988,Russia,URS,F,Gold,141285.0,70901.0,18.0,162.0,41.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,1992,Russia,EUN,F,Gold,245537.0,122955.0,20.0,162.0,40.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,1996,Ukraine,UKR,F,Gold,216672.0,108788.0,18.0,178.0,55.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,2000,Russia,RUS,F,Gold,15213.0,8213.0,21.0,168.0,45.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,2004,Russia,RUS,F,Gold,111621.0,56497.0,21.0,164.0,46.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,2008,Russia,RUS,F,Gold,112826.0,57156.0,18.0,168.0,42.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,2012,Russia,RUS,F,Gold,112827.0,57156.0,22.0,168.0,42.0
Rhythmic Gymnastics Women's Individual,Rhythmic Gymnastics,2016,Russia,RUS,F,Gold,147990.0,74270.0,20.0,170.0,50.0
Rowing Women's Coxed Eights,Rowing,1976,Germany,GDR,F,Gold,121590.0,61477.0,22.0,178.0,80.0
Rowing Women's Coxed Eights,Rowing,1980,Germany,GDR,F,Gold,169356.0,85139.0,23.0,175.0,72.0
Rowing Women's Coxed Eights,Rowing,1984,USA,USA,F,Gold,115212.0,58378.0,27.0,175.0,74.0
Rowing Women's Coxed Eights,Rowing,1988,Germany,GDR,F,Gold,212510.0,106704.0,22.0,181.0,77.0
Rowing Women's Coxed Eights,Rowing,1992,Canada,CAN,F,Gold,153864.0,77241.0,26.0,177.0,74.0
Rowing Women's Coxed Eights,Rowing,1996,Romania,ROU,F,Gold,139255.0,70176.5,30.0,178.0,75.5
Rowing Women's Coxed Eights,Rowing,2000,Romania,ROU,F,Gold,77946.0,39581.0,31.0,178.0,77.0
Rowing Women's Coxed Eights,Rowing,2004,Romania,ROU,F,Gold,77947.0,39581.0,29.0,181.0,76.0
Rowing Women's Coxed Eights,Rowing,2008,USA,USA,F,Gold,139450.0,70035.0,25.0,183.0,79.0
Rowing Women's Coxed Eights,Rowing,2012,USA,USA,F,Gold,141545.0,71013.0,29.0,188.0,80.0
Rowing Women's Coxed Eights,Rowing,2016,USA,USA,F,Gold,190848.0,95862.0,28.0,183.0,81.0
Rowing Women's Coxed Fours,Rowing,1976,Germany,GDR,F,Gold,141696.0,71084.0,19.0,178.0,79.0
Rowing Women's Coxed Fours,Rowing,1980,Germany,GDR,F,Gold,172494.0,86664.0,21.0,177.0,68.0
Rowing Women's Coxed Fours,Rowing,1984,Romania,ROU,F,Gold,103282.0,52263.0,24.0,180.0,78.0
Rowing Women's Coxed Fours,Rowing,1988,Germany,GDR,F,Gold,204291.0,102568.0,24.0,183.0,76.0
Rowing Women's Coxed Quadruple Sculls,Rowing,1976,Germany,GDR,F,Gold,190750.0,95810.0,21.0,175.0,65.0
Rowing Women's Coxed Quadruple Sculls,Rowing,1980,Germany,GDR,F,Gold,194417.5,97639.0,23.5,175.5,65.0
Rowing Women's Coxed Quadruple Sculls,Rowing,1984,Romania,ROU,F,Gold,174474.0,87636.0,22.0,179.0,77.0
Rowing Women's Coxless Fours,Rowing,1992,Canada,CAN,F,Gold,199585.0,100134.0,27.5,176.0,73.5
Rowing Women's Coxless Pairs,Rowing,1976,Bulgaria,BUL,F,Gold,100459.0,50914.5,22.5,174.0,75.0
Rowing Women's Coxless Pairs,Rowing,1980,Germany,GDR,F,Gold,174811.0,88007.0,22.5,175.5,69.0
Rowing Women's Coxless Pairs,Rowing,1984,Romania,ROU,F,Gold,93283.0,47090.0,24.0,179.0,74.5
Rowing Women's Coxless Pairs,Rowing,1988,Romania,ROU,F,Gold,53494.5,27267.5,28.0,176.5,74.0
Rowing Women's Coxless Pairs,Rowing,1992,Canada,CAN,F,Gold,123384.0,62157.0,25.0,178.5,73.0
Rowing Women's Coxless Pairs,Rowing,1996,Australia,AUS,F,Gold,226141.0,113568.5,23.5,181.0,73.0
Rowing Women's Coxless Pairs,Rowing,2000,Romania,ROU,F,Gold,75439.5,38397.0,27.5,179.5,78.0
Rowing Women's Coxless Pairs,Rowing,2004,Romania,ROU,F,Gold,140634.5,70880.5,28.0,182.0,76.0
Rowing Women's Coxless Pairs,Rowing,2008,Romania,ROU,F,Gold,140636.5,70880.5,32.0,182.0,76.0
Rowing Women's Coxless Pairs,Rowing,2012,UK,GBR,F,Gold,154027.0,77592.5,26.5,179.0,69.5
Rowing Women's Coxless Pairs,Rowing,2016,UK,GBR,F,Gold,154028.0,77592.5,30.5,179.0,69.5
