NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
ROU,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Summer,1984,Gymnastics,Gymnastics Women's Individual All-Around,Silver
ROU,Gabriela Szabo (-Gyngyssy),F,20.0,158.0,42.0,Summer,1996,Athletics,"Athletics Women's 1,500 metres",Silver
HUN,Gabriella Timea Szab,F,21.0,170.0,62.0,Summer,2008,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
HUN,Szilvia Szab,F,21.0,170.0,65.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
HUN,Szilvia Szab,F,21.0,170.0,65.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
HUN,Szilvia Szab,F,25.0,170.0,65.0,Summer,2004,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
HUN,Tnde Szab,F,18.0,175.0,60.0,Summer,1992,Swimming,Swimming Women's 100 metres Backstroke,Silver
POL,Aneta Maria Szczepaska,F,22.0,170.0,65.0,Summer,1996,Judo,Judo Women's Middleweight,Silver
POL,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Summer,1964,Athletics,Athletics Women's 200 metres,Silver
POL,Irena Szewiska-Kirszenstein,F,18.0,176.0,60.0,Summer,1964,Athletics,Athletics Women's Long Jump,Silver
HUN,Mria Szolnoki,F,25.0,170.0,58.0,Summer,1972,Fencing,"Fencing Women's Foil, Team",Silver
POL,Irena Szydowska,F,44.0,168.0,74.0,Summer,1972,Archery,Archery Women's Individual,Silver
GER,Kerstin Szymkowiak (Jrgens-),F,32.0,164.0,70.0,Winter,2010,Skeleton,Skeleton Women's Skeleton,Silver
BUL,Maya Tabakova,F,18.0,169.0,47.0,Summer,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
RUS,Yuliya Gennadyevna Tabakova (-Bubnenkova),F,24.0,165.0,55.0,Summer,2004,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ITA,Chiara Tabani,F,21.0,176.0,72.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Silver
JPN,Maki Tabata,F,35.0,162.0,55.0,Winter,2010,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
JPN,Miya Tachibana,F,25.0,170.0,55.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
JPN,Miya Tachibana,F,25.0,170.0,55.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
JPN,Miya Tachibana,F,29.0,170.0,55.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
JPN,Miya Tachibana,F,29.0,170.0,55.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
PER,Cecilia Roxana Tait Villacorta,F,26.0,182.0,70.0,Summer,1988,Volleyball,Volleyball Women's Volleyball,Silver
JPN,Yasuko Tajima,F,19.0,164.0,63.0,Summer,2000,Swimming,Swimming Women's 400 metres Individual Medley,Silver
JPN,Megumi Takase,F,21.0,164.0,63.0,Summer,2012,Football,Football Women's Football,Silver
JPN,Juri Takayama,F,23.0,162.0,85.0,Summer,2000,Softball,Softball Women's Softball,Silver
JPN,Suzue Takayama,F,21.0,170.0,60.0,Summer,1968,Volleyball,Volleyball Women's Volleyball,Silver
JPN,Miho Takeda,F,24.0,165.0,54.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
JPN,Miho Takeda,F,24.0,165.0,54.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
JPN,Miho Takeda,F,27.0,165.0,54.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
JPN,Miho Takeda,F,27.0,165.0,54.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
JPN,Tomoka Takeuchi,F,30.0,165.0,61.0,Winter,2014,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Silver
URS,Lyubov Andreyevna Talalayeva,F,23.0,180.0,75.0,Summer,1976,Rowing,Rowing Women's Coxed Eights,Silver
USA,Tracee Ann Talavera (-Kent),F,17.0,162.0,50.0,Summer,1984,Gymnastics,Gymnastics Women's Team All-Around,Silver
BUL,Ivelina Taleva,F,19.0,175.0,52.0,Summer,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
USA,Lauren Tamayo (Franges-),F,28.0,175.0,65.0,Summer,2012,Cycling,Cycling Women's Team Pursuit,Silver
JPN,Hiroko Tamoto,F,26.0,150.0,50.0,Summer,2000,Softball,Softball Women's Softball,Silver
JPN,Ryoko Tamura-Tani,F,16.0,146.0,48.0,Summer,1992,Judo,Judo Women's Extra-Lightweight,Silver
JPN,Ryoko Tamura-Tani,F,20.0,146.0,48.0,Summer,1996,Judo,Judo Women's Extra-Lightweight,Silver
CHN,Tan Miao,F,21.0,170.0,60.0,Summer,2008,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
CHN,Tan Xue,F,20.0,176.0,77.0,Summer,2004,Fencing,"Fencing Women's Sabre, Individual",Silver
CHN,Tan Xue,F,24.0,176.0,77.0,Summer,2008,Fencing,"Fencing Women's Sabre, Team",Silver
JPN,Yoko Tanabe,F,26.0,173.0,72.0,Summer,1992,Judo,Judo Women's Half-Heavyweight,Silver
JPN,Yoko Tanabe,F,30.0,173.0,72.0,Summer,1996,Judo,Judo Women's Half-Heavyweight,Silver
JPN,Asuna Tanaka,F,24.0,164.0,52.0,Summer,2012,Football,Football Women's Football,Silver
CHN,Tang Chunling,F,32.0,166.0,58.0,Summer,2008,Hockey,Hockey Women's Hockey,Silver
CHN,Tang Jingzhi,F,21.0,176.0,68.0,Summer,2008,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
CHN,Tang Mengni,F,22.0,169.0,59.0,Summer,2016,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
NED,Helen Lesley Tanger,F,29.0,186.0,70.0,Summer,2008,Rowing,Rowing Women's Coxed Eights,Silver
BRA,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,29.0,166.0,55.0,Summer,2004,Football,Football Women's Football,Silver
BRA,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,33.0,166.0,55.0,Summer,2008,Football,Football Women's Football,Silver
CAN,Elaine Tanner (-Watt),F,17.0,160.0,61.0,Summer,1968,Swimming,Swimming Women's 100 metres Backstroke,Silver
CAN,Elaine Tanner (-Watt),F,17.0,160.0,61.0,Summer,1968,Swimming,Swimming Women's 200 metres Backstroke,Silver
TUR,Azize Tanrkulu,F,22.0,172.0,57.0,Summer,2008,Taekwondo,Taekwondo Women's Featherweight,Silver
CHN,Tao Hua,F,23.0,170.0,66.0,Summer,1996,Softball,Softball Women's Softball,Silver
CHN,Tao Luna,F,26.0,160.0,60.0,Summer,2000,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
URS,Nelli Yurivna Tarakanova,F,21.0,184.0,92.0,Summer,1976,Rowing,Rowing Women's Coxed Eights,Silver
UKR,Ruslana Oleksivna Taran,F,33.0,164.0,54.0,Summer,2004,Sailing,Sailing Women's Three Person Keelboat,Silver
ROU,Ionela Trlea-Manolache,F,28.0,169.0,57.0,Summer,2004,Athletics,Athletics Women's 400 metres Hurdles,Silver
ESP,Roser Tarrag Aymerich,F,19.0,171.0,62.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Silver
HUN,Olga Tass-Lemhnyi (Todenbier-),F,19.0,160.0,57.0,Summer,1948,Gymnastics,Gymnastics Women's Team All-Around,Silver
HUN,Olga Tass-Lemhnyi (Todenbier-),F,23.0,160.0,57.0,Summer,1952,Gymnastics,Gymnastics Women's Team All-Around,Silver
HUN,Olga Tass-Lemhnyi (Todenbier-),F,27.0,160.0,57.0,Summer,1956,Gymnastics,Gymnastics Women's Team All-Around,Silver
TUR,Nur Tatar,F,19.0,173.0,67.0,Summer,2012,Taekwondo,Taekwondo Women's Welterweight,Silver
JPN,Juri Tatsumi,F,21.0,160.0,52.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
JPN,Juri Tatsumi,F,24.0,160.0,52.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
GDR,Ulrike Tauber (-Lebek),F,18.0,173.0,61.0,Summer,1976,Swimming,Swimming Women's 200 metres Butterfly,Silver
AUS,"Penelope Jane ""Penny"" Taylor (-Gil-)",F,23.0,185.0,72.0,Summer,2004,Basketball,Basketball Women's Basketball,Silver
AUS,"Penelope Jane ""Penny"" Taylor (-Gil-)",F,27.0,185.0,72.0,Summer,2008,Basketball,Basketball Women's Basketball,Silver
AUS,Rachael Taylor,F,24.0,179.0,74.0,Summer,2000,Rowing,Rowing Women's Coxless Pairs,Silver
CAN,Angella Marie Taylor-Issajenko,F,25.0,167.0,61.0,Summer,1984,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
FRA,Audrey Tcheumo,F,26.0,177.0,78.0,Summer,2016,Judo,Judo Women's Half-Heavyweight,Silver
NZL,Terina Lily Te Tamaki,F,19.0,165.0,67.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
ITA,Laura Teani,F,25.0,175.0,75.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Silver
RUS,Irina Viktorovna Tebenikhina,F,25.0,189.0,76.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Silver
NED,Carin Anuschka ter Beek,F,29.0,186.0,68.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Silver
URS,Olena Borysivna Teroshyna (Oviechkina-),F,21.0,181.0,89.0,Summer,1980,Rowing,Rowing Women's Coxed Eights,Silver
NED,Erica Georgine Terpstra,F,21.0,175.0,70.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
USA,Hannah Lee Teter,F,23.0,170.0,60.0,Winter,2010,Snowboarding,Snowboarding Women's Halfpipe,Silver
GRE,Aikaterini Thanou,F,25.0,165.0,56.0,Summer,2000,Athletics,Athletics Women's 100 metres,Silver
USA,Karen Thatcher,F,25.0,174.0,71.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
GER,Annekatrin Thiele,F,23.0,173.0,68.0,Summer,2008,Rowing,Rowing Women's Double Sculls,Silver
GER,Annekatrin Thiele,F,27.0,173.0,68.0,Summer,2012,Rowing,Rowing Women's Quadruple Sculls,Silver
GER,Kerstin Thiele,F,25.0,168.0,70.0,Summer,2012,Judo,Judo Women's Middleweight,Silver
FRG,"Ursula ""Ulla"" Thielemann (-Jonscher)",F,24.0,170.0,60.0,Summer,1984,Hockey,Hockey Women's Hockey,Silver
AUS,Petria Ann Thomas (-Jones),F,20.0,173.0,64.0,Summer,1996,Swimming,Swimming Women's 200 metres Butterfly,Silver
AUS,Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
AUS,Petria Ann Thomas (-Jones),F,25.0,173.0,64.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUS,Petria Ann Thomas (-Jones),F,28.0,173.0,64.0,Summer,2004,Swimming,Swimming Women's 200 metres Butterfly,Silver
GER,Simone Heike Thomaschinski-Grer (-Zimmermann),F,22.0,176.0,64.0,Summer,1992,Hockey,Hockey Women's Hockey,Silver
USA,Courtney Lynn Thompson,F,27.0,170.0,66.0,Summer,2012,Volleyball,Volleyball Women's Volleyball,Silver
JAM,Elaine Thompson,F,24.0,167.0,57.0,Summer,2016,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
USA,Hanna M. Thompson,F,24.0,175.0,66.0,Summer,2008,Fencing,"Fencing Women's Foil, Team",Silver
USA,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,19.0,177.0,69.0,Summer,1992,Swimming,Swimming Women's 100 metres Freestyle,Silver
USA,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,31.0,177.0,69.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
USA,"Jennifer Elisabeth ""Jenny"" Thompson (-Cumpelik)",F,31.0,177.0,69.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
CAN,Lesley Allison Thompson-Willie,F,24.0,160.0,50.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Silver
CAN,Lesley Allison Thompson-Willie,F,36.0,160.0,50.0,Summer,1996,Rowing,Rowing Women's Coxed Eights,Silver
CAN,Lesley Allison Thompson-Willie,F,52.0,160.0,50.0,Summer,2012,Rowing,Rowing Women's Coxed Eights,Silver
AUS,Kirsten Thomson,F,16.0,179.0,63.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
GBR,Mary Elizabeth Thomson-King,F,43.0,178.0,63.0,Summer,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
GBR,Mary Elizabeth Thomson-King,F,51.0,178.0,63.0,Summer,2012,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
GBR,Victoria Thornley,F,28.0,193.0,76.0,Summer,2016,Rowing,Rowing Women's Double Sculls,Silver
CHN,Tian Jia,F,27.0,177.0,68.0,Summer,2008,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
ROU,Livia icanu,F,23.0,180.0,78.0,Summer,1988,Rowing,Rowing Women's Coxed Eights,Silver
GDR,Marion Tietz (-Lehmann),F,23.0,168.0,69.0,Summer,1976,Handball,Handball Women's Handball,Silver
URS,Tamara Petrovna Tikhonina (-Kliger),F,27.0,171.0,74.0,Summer,1964,Volleyball,Volleyball Women's Volleyball,Silver
URS,Tamara Ivanovna Tikhonova,F,23.0,162.0,56.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Silver
SWE,Anna Katarina Timglas,F,20.0,168.0,62.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
AUS,Michele Margaret Timms,F,35.0,165.0,61.0,Summer,2000,Basketball,Basketball Women's Basketball,Silver
INA,Minarti Timur,F,32.0,163.0,55.0,Summer,2000,Badminton,Badminton Mixed Doubles,Silver
ESP,Paola Tirados Snchez,F,28.0,164.0,52.0,Summer,2008,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
RUS,Yelizaveta Ivanovna Tishchenko,F,25.0,190.0,76.0,Summer,2000,Volleyball,Volleyball Women's Volleyball,Silver
RUS,Yelizaveta Ivanovna Tishchenko,F,29.0,190.0,76.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Silver
AUS,Natalie Lorraine Titcume,F,28.0,184.0,85.0,Summer,2004,Softball,Softball Women's Softball,Silver
YUG,Ana Titli,F,28.0,172.0,73.0,Summer,1980,Handball,Handball Women's Handball,Silver
URS,Lyudmila Yevgenyevna Titova,F,21.0,176.0,64.0,Winter,1968,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
NOR,Heidi Marie Tjugum (-Mrk-),F,18.0,178.0,68.0,Summer,1992,Handball,Handball Women's Handball,Silver
NOR,Linda Tjrhom (-Grubben),F,22.0,178.0,69.0,Winter,2002,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
TCH,Adolfna Tkakov-Taov,F,21.0,158.0,53.0,Summer,1960,Gymnastics,Gymnastics Women's Team All-Around,Silver
TCH,Adolfna Tkakov-Taov,F,25.0,158.0,53.0,Summer,1964,Gymnastics,Gymnastics Women's Team All-Around,Silver
BUL,Rita Todorova,F,21.0,182.0,78.0,Summer,1980,Rowing,Rowing Women's Coxed Fours,Silver
GDR,Jacqueline Todten-Hein,F,18.0,171.0,64.0,Summer,1972,Athletics,Athletics Women's Javelin Throw,Silver
USA,Logan Maile Lei Tom,F,27.0,186.0,77.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Silver
USA,Logan Maile Lei Tom,F,31.0,186.0,77.0,Summer,2012,Volleyball,Volleyball Women's Volleyball,Silver
RUS,Tatyana Ivanovna Tomashova,F,29.0,164.0,50.0,Summer,2004,Athletics,"Athletics Women's 1,500 metres",Silver
RUS,Nadezhda Viktorovna Torlopova,F,33.0,175.0,75.0,Summer,2012,Boxing,Boxing Women's Middleweight,Silver
PER,Gina Torrealva,F,26.0,175.0,59.0,Summer,1988,Volleyball,Volleyball Women's Volleyball,Silver
USA,"Gwendolyn Lenna ""Gwen"" Torrence (-Waller, -Smith)",F,27.0,170.0,57.0,Summer,1992,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
ESP,Alba Torrens Salom,F,26.0,195.0,80.0,Summer,2016,Basketball,Basketball Women's Basketball,Silver
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,21.0,183.0,68.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,41.0,183.0,68.0,Summer,2008,Swimming,Swimming Women's 50 metres Freestyle,Silver
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,41.0,183.0,68.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
USA,"Dara Grace Torres (-Hoffman, -Minas)",F,41.0,183.0,68.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUT,Brigitte Totschnig (-Habersatter),F,21.0,165.0,58.0,Winter,1976,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
USA,Cheryl Renee Toussaint (-Eason),F,19.0,170.0,54.0,Summer,1972,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
NOR,Kari Traa,F,32.0,168.0,65.0,Winter,2006,Freestyle Skiing,Freestyle Skiing Women's Moguls,Silver
VIE,Trn Hiu Ngn,F,26.0,157.0,47.0,Summer,2000,Taekwondo,Taekwondo Women's Featherweight,Silver
EUN,Marina Yevgenyevna Trandenkova (Krivosheina-),F,25.0,170.0,60.0,Summer,1992,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ROU,Mrioara Trac (-Curelea),F,21.0,172.0,68.0,Summer,1984,Rowing,Rowing Women's Coxed Eights,Silver
ROU,Mrioara Trac (-Curelea),F,25.0,172.0,68.0,Summer,1988,Rowing,Rowing Women's Coxed Eights,Silver
ITA,Lucia Traversa,F,23.0,168.0,62.0,Summer,1988,Fencing,"Fencing Women's Foil, Team",Silver
CAN,Elizabeth Jane Tregunno (-Stamp),F,22.0,185.0,68.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Silver
GDR,Birgit Treiber (-Beinroth),F,16.0,172.0,66.0,Summer,1976,Swimming,Swimming Women's 100 metres Backstroke,Silver
GDR,Birgit Treiber (-Beinroth),F,16.0,172.0,66.0,Summer,1976,Swimming,Swimming Women's 200 metres Backstroke,Silver
ITA,Giovanna Trillini,F,34.0,164.0,59.0,Summer,2004,Fencing,"Fencing Women's Foil, Individual",Silver
FRA,Vronique Marie Trinquet (-Mathoulin),F,20.0,172.0,58.0,Summer,1976,Fencing,"Fencing Women's Foil, Team",Silver
ROU,Gabriela Truc,F,18.0,157.0,45.0,Summer,1976,Gymnastics,Gymnastics Women's Team All-Around,Silver
URS,Larisa Viktorovna Tsagarayeva,F,21.0,170.0,63.0,Summer,1980,Fencing,"Fencing Women's Foil, Team",Silver
CAN,Tosha Lee Tsang,F,25.0,175.0,70.0,Summer,1996,Rowing,Rowing Women's Coxed Eights,Silver
RUS,Svetlana Kaspolatovna Tsarukayeva,F,24.0,162.0,62.0,Summer,2012,Weightlifting,Weightlifting Women's Middleweight,Silver
JPN,Maki Tsukada,F,26.0,170.0,126.0,Summer,2008,Judo,Judo Women's Heavyweight,Silver
USA,Sarah Tueting (-Lemaitre),F,25.0,170.0,64.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
NZL,Ruby Tui,F,24.0,177.0,71.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
BLR,Alina Arturovna Tumilovich,F,22.0,178.0,56.0,Summer,2012,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
RUS,Emiliya Khalsberiyevna Turey,F,23.0,175.0,61.0,Summer,2008,Handball,Handball Women's Handball,Silver
URS,Lyudmila Ivanovna Turishcheva (-Borzova),F,19.0,160.0,52.0,Summer,1972,Gymnastics,Gymnastics Women's Floor Exercise,Silver
URS,Lyudmila Ivanovna Turishcheva (-Borzova),F,23.0,160.0,52.0,Summer,1976,Gymnastics,Gymnastics Women's Floor Exercise,Silver
URS,Lyudmila Ivanovna Turishcheva (-Borzova),F,23.0,160.0,52.0,Summer,1976,Gymnastics,Gymnastics Women's Horse Vault,Silver
ITA,Valentina Turisini,F,34.0,167.0,62.0,Summer,2004,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
USA,Cathy Ann Turner,F,29.0,157.0,53.0,Winter,1992,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
ROU,Dumitria Turner,F,16.0,159.0,45.0,Summer,1980,Gymnastics,Gymnastics Women's Team All-Around,Silver
RUS,Seda Gurgenovna Tutkhalyan,F,17.0,146.0,43.0,Summer,2016,Gymnastics,Gymnastics Women's Team All-Around,Silver
USA,Rebecca Lynne Twigg (-Whitehead-),F,21.0,170.0,57.0,Summer,1984,Cycling,"Cycling Women's Road Race, Individual",Silver
NOR,Kjersti Tysse-Pltzer,F,28.0,173.0,55.0,Summer,2000,Athletics,Athletics Women's 20 kilometres Walk,Silver
NOR,Kjersti Tysse-Pltzer,F,36.0,173.0,55.0,Summer,2008,Athletics,Athletics Women's 20 kilometres Walk,Silver
USA,Wyomia Tyus (-Simburg),F,19.0,172.0,61.0,Summer,1964,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
ITA,Elisa Uga,F,28.0,173.0,68.0,Summer,1996,Fencing,"Fencing Women's epee, Team",Silver
GDR,Petra Uhlig (Kahnt-),F,21.0,166.0,68.0,Summer,1976,Handball,Handball Women's Handball,Silver
URS,Nina Dmytrivna Umanets,F,24.0,177.0,79.0,Summer,1980,Rowing,Rowing Women's Coxed Eights,Silver
ROU,Teodora Ungureanu (-Cepoi),F,15.0,150.0,44.0,Summer,1976,Gymnastics,Gymnastics Women's Team All-Around,Silver
ROU,Teodora Ungureanu (-Cepoi),F,15.0,150.0,44.0,Summer,1976,Gymnastics,Gymnastics Women's Uneven Bars,Silver
GER,Lisa Unruh,F,28.0,180.0,68.0,Summer,2016,Archery,Archery Women's Individual,Silver
CAN,Helen Lesley Upperton,F,30.0,175.0,73.0,Winter,2010,Bobsleigh,Bobsleigh Women's Two,Silver
TCH,Marta Urbanov (-Dahelov),F,19.0,166.0,59.0,Summer,1980,Hockey,Hockey Women's Hockey,Silver
PER,Cenaida Cebastiana Uribe Medina,F,22.0,174.0,65.0,Summer,1988,Volleyball,Volleyball Women's Volleyball,Silver
GER,Wiltrud Urselmann (-Haverkamp),F,18.0,175.0,73.0,Summer,1960,Swimming,Swimming Women's 200 metres Breaststroke,Silver
RUS,Yana Viktorovna Uskova,F,22.0,167.0,57.0,Summer,2008,Handball,Handball Women's Handball,Silver
RUS,Maiya Valentinovna Usova (-Orletskaya),F,29.0,160.0,45.0,Winter,1994,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
GER,Bettina Ustrowski,F,15.0,177.0,58.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
JPN,Reika Utsugi,F,37.0,170.0,68.0,Summer,2000,Softball,Softball Women's Softball,Silver
ITA,Dorina Vaccaroni,F,24.0,170.0,57.0,Summer,1988,Fencing,"Fencing Women's Foil, Team",Silver
USA,Jennifer Valente,F,21.0,176.0,74.0,Summer,2016,Cycling,Cycling Women's Team Pursuit,Silver
URS,"Yelena Aleksandrovna Valova (-Vasilyeva, -Galusha)",F,25.0,155.0,47.0,Winter,1988,Figure Skating,Figure Skating Mixed Pairs,Silver
GER,Franziska van Almsick,F,14.0,181.0,66.0,Summer,1992,Swimming,Swimming Women's 200 metres Freestyle,Silver
GER,Franziska van Almsick,F,14.0,181.0,66.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
GER,Franziska van Almsick,F,18.0,181.0,66.0,Summer,1996,Swimming,Swimming Women's 200 metres Freestyle,Silver
GER,Franziska van Almsick,F,18.0,181.0,66.0,Summer,1996,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
NED,Naomi Frances van As,F,33.0,179.0,63.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
NED,"Jacoba Maria Jozina ""Coby"" van Baalen (Dorresteijn-)",F,43.0,178.0,63.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,"Cornelia ""Conny"" van Bentum",F,18.0,181.0,76.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
NED,"Cornelia ""Conny"" van Bentum",F,23.0,181.0,76.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
CAN,Anna Magdalene Van der Kamp,F,24.0,180.0,73.0,Summer,1996,Rowing,Rowing Women's Coxed Eights,Silver
NED,"Adriana ""Diane"" van der Plaats",F,17.0,182.0,66.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
NED,Macha Alexandra van der Vaart,F,32.0,164.0,52.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
NED,Pieta Roberta van Dishoeck,F,28.0,178.0,75.0,Summer,2000,Rowing,Rowing Women's Double Sculls,Silver
NED,Pieta Roberta van Dishoeck,F,28.0,178.0,75.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Silver
NED,"Marianne Antoinette ""Miek"" van Geenhuizen",F,22.0,166.0,63.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
NED,Margot van Geffen,F,26.0,172.0,63.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
NED,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,24.0,172.0,56.0,Summer,1992,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,28.0,172.0,56.0,Summer,1996,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
NED,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,28.0,172.0,56.0,Summer,1996,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,32.0,172.0,56.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,40.0,172.0,56.0,Summer,2008,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NED,"Willemina Cornelia Adriana ""Wilma"" van Hofwegen-van Rijn",F,29.0,184.0,73.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
NED,Lieve van Kessel,F,26.0,169.0,66.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
AUS,Jacinta Van Lint,F,22.0,179.0,69.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
NED,Caia Jaqueline van Maasakker,F,27.0,180.0,69.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
NED,Kitty van Male,F,28.0,170.0,63.0,Summer,2016,Hockey,Hockey Women's Hockey,Silver
NED,Eeke Geertruida van Nes,F,31.0,186.0,73.0,Summer,2000,Rowing,Rowing Women's Double Sculls,Silver
NED,Eeke Geertruida van Nes,F,31.0,186.0,73.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Silver
