NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
CHN,Ma Yunwen,F,21.0,189.0,76.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Bronze
NED,Annelies Maas (-Kraus),F,20.0,169.0,62.0,Summer,1980,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
FIN,Pirkko Sisko Mtt,F,24.0,169.0,58.0,Winter,1984,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
FIN,Pirkko Sisko Mtt,F,28.0,169.0,58.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
CAN,Irene Margaret MacDonald,F,23.0,157.0,52.0,Summer,1956,Diving,Diving Women's Springboard,Bronze
GBR,Linsey Tarrel MacDonald,F,16.0,160.0,43.0,Summer,1980,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
AUS,Lisa Maree Mackie,F,20.0,179.0,72.0,Summer,1996,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
CAN,Brittany MacLean,F,22.0,172.0,70.0,Summer,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
GBR,Hannah Louise Macleod,F,28.0,172.0,67.0,Summer,2012,Hockey,Hockey Women's Hockey,Bronze
AUS,Kathleen MacLeod,F,25.0,168.0,61.0,Summer,2012,Basketball,Basketball Women's Basketball,Bronze
CAN,Michelle A. MacPherson (-Hojnacki),F,18.0,163.0,50.0,Summer,1984,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
USA,"Elizabeth ""Beezie"" Madden (Patton-)",F,44.0,168.0,63.0,Summer,2008,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
BUL,Stefka Mikhaylova Madina,F,25.0,175.0,72.0,Summer,1988,Rowing,Rowing Women's Double Sculls,Bronze
BUL,Mihaela Maevska,F,25.0,172.0,54.0,Summer,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
GBR,Emily Maguire,F,24.0,169.0,61.0,Summer,2012,Hockey,Hockey Women's Hockey,Bronze
AUS,Robyn Leigh Maher (Gull-),F,36.0,178.0,73.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
CAN,Sandrine Mainville,F,24.0,173.0,65.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
SLO,Petra Majdi,F,30.0,176.0,65.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Women's Sprint,Bronze
YUG,Biljana Majstorovi,F,20.0,191.0,75.0,Summer,1980,Basketball,Basketball Women's Basketball,Bronze
BUL,Petkana Bogdanova Makaveeva,F,23.0,174.0,66.0,Summer,1976,Basketball,Basketball Women's Basketball,Bronze
EUN,Antonina Viktorovna Makhina-Dumcheva-Zelikovich,F,34.0,178.0,81.0,Summer,1992,Rowing,Rowing Women's Quadruple Sculls,Bronze
EGY,Hedaya Ahmad Malak Wahba,F,23.0,174.0,57.0,Summer,2016,Taekwondo,Taekwondo Women's Featherweight,Bronze
URS,Galina Vyacheslavovna Malchugina (Mikheyeva-),F,25.0,168.0,62.0,Summer,1988,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
BUL,Manuela Georgieva Maleeva-Fragnire,F,21.0,173.0,58.0,Summer,1988,Tennis,Tennis Women's Singles,Bronze
IND,Sakshi Malik,F,23.0,162.0,58.0,Summer,2016,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
IND,Karnam Malleswari,F,25.0,163.0,60.0,Summer,2000,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
USA,"Martilou ""Marti"" Malloy",F,26.0,161.0,58.0,Summer,2012,Judo,Judo Women's Lightweight,Bronze
USA,Kristen Ann Maloney,F,19.0,152.0,46.0,Summer,2000,Gymnastics,Gymnastics Women's Team All-Around,Bronze
CAN,Dominique Maltais,F,25.0,178.0,71.0,Winter,2006,Snowboarding,Snowboarding Women's Boardercross,Bronze
URS,Anna Ivanovna Malukhina (Malakhova-),F,29.0,162.0,60.0,Summer,1988,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze
FRA,Laure Manaudou,F,17.0,180.0,69.0,Summer,2004,Swimming,Swimming Women's 100 metres Backstroke,Bronze
USA,Julia Marie Mancuso (-Fish),F,29.0,168.0,64.0,Winter,2014,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
FRA,Vronique Mang,F,19.0,173.0,59.0,Summer,2004,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
ESP,Marta Elisabet Mangu Gonzlez,F,29.0,170.0,75.0,Summer,2012,Handball,Handball Women's Handball,Bronze
GRE,Mirela Maniani-Tzelili,F,27.0,165.0,64.0,Summer,2004,Athletics,Athletics Women's Javelin Throw,Bronze
URS,Tamara Ivanovna Manina,F,22.0,162.0,56.0,Summer,1956,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
URS,Svitlana Kostiantynivna Mankova (-Kovalchuk),F,25.0,165.0,58.0,Summer,1988,Handball,Handball Women's Handball,Bronze
ROU,Lia Manoliu (-Raica),F,28.0,179.0,85.0,Summer,1960,Athletics,Athletics Women's Discus Throw,Bronze
ROU,Lia Manoliu (-Raica),F,32.0,179.0,85.0,Summer,1964,Athletics,Athletics Women's Discus Throw,Bronze
KAZ,Gyuzel Tagirovna Manyurova,F,34.0,174.0,75.0,Summer,2012,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
CHN,Mao Yi,F,16.0,151.0,35.0,Summer,2016,Gymnastics,Gymnastics Women's Team All-Around,Bronze
GBR,Katy Louise Marchant,F,23.0,170.0,72.0,Summer,2016,Cycling,Cycling Women's Sprint,Bronze
BRA,"Mrcia Regina ""Mrcia Fu"" Cunha",F,26.0,185.0,80.0,Summer,1996,Volleyball,Volleyball Women's Volleyball,Bronze
ARG,"Mara Mercedes ""Mechi"" Margalot",F,29.0,159.0,52.0,Summer,2004,Hockey,Hockey Women's Hockey,Bronze
ARG,"Mara Mercedes ""Mechi"" Margalot",F,33.0,159.0,52.0,Summer,2008,Hockey,Hockey Women's Hockey,Bronze
ROU,"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20.0,162.0,61.0,Summer,1956,Gymnastics,Gymnastics Women's Team All-Around,Bronze
ROU,"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,23.0,162.0,61.0,Summer,1960,Gymnastics,Gymnastics Women's Team All-Around,Bronze
ROU,Alexandra Marinescu,F,15.0,146.0,40.0,Summer,1996,Gymnastics,Gymnastics Women's Team All-Around,Bronze
BUL,Zornitsa Marinova,F,17.0,170.0,52.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
POL,Jadwiga Marko-Ksiek,F,25.0,178.0,68.0,Summer,1964,Volleyball,Volleyball Women's Volleyball,Bronze
POL,Jadwiga Marko-Ksiek,F,29.0,178.0,68.0,Summer,1968,Volleyball,Volleyball Women's Volleyball,Bronze
UKR,Halyna Petrivna Markushevska,F,28.0,192.0,85.0,Summer,2004,Handball,Handball Women's Handball,Bronze
SWE,Anna Louise Marmont,F,30.0,158.0,50.0,Winter,1998,Curling,Curling Women's Curling,Bronze
HUN,"Magdolna ""Magda"" Maros",F,24.0,170.0,56.0,Summer,1976,Fencing,"Fencing Women's Foil, Team",Bronze
HUN,"Magdolna ""Magda"" Maros",F,28.0,170.0,56.0,Summer,1980,Fencing,"Fencing Women's Foil, Team",Bronze
BRA,Yane Mrcia Campos da Fonseca Marques,F,28.0,166.0,55.0,Summer,2012,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
USA,Christine Irene Marshall,F,21.0,165.0,66.0,Summer,2008,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
USA,Adrienne Elizabeth  Martelli,F,24.0,186.0,77.0,Summer,2012,Rowing,Rowing Women's Quadruple Sculls,Bronze
ESP,Carmen Dolores Martn Berenguer,F,24.0,172.0,72.0,Summer,2012,Handball,Handball Women's Handball,Bronze
SWE,Kim Kristine Martin-Hasson,F,15.0,166.0,68.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
ESP,Conchita Martnez Bernat,F,24.0,170.0,59.0,Summer,1996,Tennis,Tennis Women's Doubles,Bronze
CUB,Mayvelis A. Martnez Aldm,F,27.0,178.0,78.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Bronze
USA,"Angelina L. ""Angel"" Martino (Myers-, -Sims)",F,25.0,165.0,68.0,Summer,1992,Swimming,Swimming Women's 50 metres Freestyle,Bronze
USA,"Angelina L. ""Angel"" Martino (Myers-, -Sims)",F,29.0,165.0,68.0,Summer,1996,Swimming,Swimming Women's 100 metres Freestyle,Bronze
USA,"Angelina L. ""Angel"" Martino (Myers-, -Sims)",F,29.0,165.0,68.0,Summer,1996,Swimming,Swimming Women's 100 metres Butterfly,Bronze
BLR,Glafira Sergeyevna Martinovich,F,19.0,176.0,58.0,Summer,2008,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
HUN,Anita Mrton,F,27.0,172.0,95.0,Summer,2016,Athletics,Athletics Women's Shot Put,Bronze
SUI,Julia Marty,F,25.0,169.0,69.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
SUI,Stefanie Marty,F,25.0,168.0,72.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
JPN,Kei Marumo,F,24.0,160.0,50.0,Summer,2016,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
TCH,Hana Makov,F,18.0,168.0,58.0,Winter,1968,Figure Skating,Figure Skating Women's Singles,Bronze
FRA,Florence Masnada (-Aubonnet),F,23.0,176.0,69.0,Winter,1992,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
FRA,Florence Masnada (-Aubonnet),F,29.0,176.0,69.0,Winter,1998,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
CAN,Kylie Jacqueline Masse,F,20.0,173.0,61.0,Summer,2016,Swimming,Swimming Women's 100 metres Backstroke,Bronze
GBR,Kelly Massey,F,31.0,178.0,57.0,Summer,2016,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
USA,Edith Louise Master,F,43.0,165.0,62.0,Summer,1976,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
HUN,Eszter Mtfi,F,30.0,177.0,74.0,Summer,1996,Handball,Handball Women's Handball,Bronze
CAN,Diana Beverly Matheson,F,28.0,153.0,54.0,Summer,2012,Football,Football Women's Football,Bronze
CAN,Diana Beverly Matheson,F,32.0,153.0,54.0,Summer,2016,Football,Football Women's Football,Bronze
AUS,Marlene Judith Mathews-Willard (-O'Shea),F,22.0,170.0,64.0,Summer,1956,Athletics,Athletics Women's 100 metres,Bronze
AUS,Marlene Judith Mathews-Willard (-O'Shea),F,22.0,170.0,64.0,Summer,1956,Athletics,Athletics Women's 200 metres,Bronze
GER,Julia Matijass,F,30.0,161.0,48.0,Summer,2004,Judo,Judo Women's Extra-Lightweight,Bronze
FIN,Marjo Tuulevi Matikainen (-Kallstrm),F,19.0,174.0,63.0,Winter,1984,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
FIN,Marjo Tuulevi Matikainen (-Kallstrm),F,23.0,174.0,63.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
FIN,Marjo Tuulevi Matikainen (-Kallstrm),F,23.0,174.0,63.0,Winter,1988,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
TCH,Matylda Matoukov-nov (-Rikov),F,19.0,158.0,53.0,Summer,1952,Gymnastics,Gymnastics Women's Team All-Around,Bronze
JPN,Kaori Matsumoto,F,28.0,163.0,57.0,Summer,2016,Judo,Judo Women's Lightweight,Bronze
FRA,Coline Mattel,F,18.0,165.0,57.0,Winter,2014,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",Bronze
USA,Margaret Rejean Matthews (-Wilburn),F,21.0,165.0,57.0,Summer,1956,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
SWE,Sofia Magdalena Mattsson,F,26.0,164.0,56.0,Summer,2016,Wrestling,"Wrestling Women's Featherweight, Freestyle",Bronze
HUN,Auguszta Mtys,F,28.0,171.0,70.0,Summer,1996,Handball,Handball Women's Handball,Bronze
GDR,Evelyn Matz (-Hbscher),F,24.0,176.0,70.0,Summer,1980,Handball,Handball Women's Handball,Bronze
POL,Renata Magorzata Mauer-Raska,F,27.0,154.0,50.0,Summer,1996,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
GER,Marie Mvers,F,25.0,170.0,67.0,Summer,2016,Hockey,Hockey Women's Hockey,Bronze
USA,Stephanie H. Maxwell-Pierson,F,28.0,180.0,77.0,Summer,1992,Rowing,Rowing Women's Coxless Pairs,Bronze
RUS,Mariya Valeryevna Mazina,F,32.0,175.0,62.0,Summer,1996,Fencing,"Fencing Women's epee, Team",Bronze
CAN,Marnie Elizabeth McBean,F,28.0,177.0,74.0,Summer,1996,Rowing,Rowing Women's Quadruple Sculls,Bronze
USA,"Margaret Ann ""Peggy"" McCarthy",F,20.0,175.0,64.0,Summer,1976,Rowing,Rowing Women's Coxed Eights,Bronze
NZL,Eliza McCartney,F,19.0,179.0,66.0,Summer,2016,Athletics,Athletics Women's Pole Vault,Bronze
USA,Katrina Felicia McClain (-Johnson),F,26.0,188.0,62.0,Summer,1992,Basketball,Basketball Women's Basketball,Bronze
USA,"Suzanne Theresa ""Suzie"" McConnell (-Serio)",F,25.0,162.0,50.0,Summer,1992,Basketball,Basketball Women's Basketball,Bronze
AUS,Alicia McCormack,F,25.0,167.0,76.0,Summer,2008,Water Polo,Water Polo Women's Water Polo,Bronze
AUS,Alicia McCormack,F,29.0,167.0,76.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Bronze
USA,Kelly Anne McCormick,F,28.0,162.0,55.0,Summer,1988,Diving,Diving Women's Springboard,Bronze
AUS,Kaarle McCulloch,F,24.0,168.0,69.0,Summer,2012,Cycling,Cycling Women's Team Sprint,Bronze
CAN,Heather Jane McDermid,F,31.0,178.0,68.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Bronze
AUS,Sally Jane McDermid-McCreedy,F,31.0,176.0,80.0,Summer,1996,Softball,Softball Women's Softball,Bronze
AUS,Sally Jane McDermid-McCreedy,F,35.0,176.0,80.0,Summer,2000,Softball,Softball Women's Softball,Bronze
JAM,Beverly McDonald (-Stewart),F,30.0,169.0,59.0,Summer,2000,Athletics,Athletics Women's 200 metres,Bronze
USA,"Deborah ""Debbie"" McDonald",F,49.0,152.0,49.0,Summer,2004,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
AUS,Julie Maree McDonald,F,18.0,174.0,66.0,Summer,1988,Swimming,Swimming Women's 800 metres Freestyle,Bronze
USA,Lauren McFall,F,24.0,175.0,58.0,Summer,2004,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
USA,"Kathleen Ann ""Kathy"" McGahey (-Heinzler)",F,24.0,167.0,59.0,Summer,1984,Hockey,Hockey Women's Hockey,Bronze
GBR,Yvonne McGregor,F,39.0,165.0,56.0,Summer,2000,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze
AUS,Emma McKeon,F,22.0,180.0,60.0,Summer,2016,Swimming,Swimming Women's 200 metres Freestyle,Bronze
CAN,Erin Katrina McLeod,F,29.0,174.0,73.0,Summer,2012,Football,Football Women's Football,Bronze
USA,Holly S. McPeak (-Armato),F,35.0,170.0,62.0,Summer,2004,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
USA,Paige Arielle McPherson,F,21.0,173.0,65.0,Summer,2012,Taekwondo,Taekwondo Women's Welterweight,Bronze
AUS,Rachel Jane McQuillan,F,20.0,174.0,61.0,Summer,1992,Tennis,Tennis Women's Doubles,Bronze
AUS,Francine McRae,F,27.0,172.0,64.0,Summer,1996,Softball,Softball Women's Softball,Bronze
GBR,Jackie Amanda McWilliams,F,28.0,160.0,65.0,Summer,1992,Hockey,Hockey Women's Hockey,Bronze
CAN,Aileen Aletha Meagher,F,25.0,168.0,55.0,Summer,1936,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
USA,Mary Terstegge Meagher (-Plant),F,23.0,172.0,64.0,Summer,1988,Swimming,Swimming Women's 200 metres Butterfly,Bronze
AUS,Anna Maree Devenish Meares,F,20.0,165.0,70.0,Summer,2004,Cycling,Cycling Women's Sprint,Bronze
AUS,Anna Maree Devenish Meares,F,28.0,165.0,70.0,Summer,2012,Cycling,Cycling Women's Team Sprint,Bronze
AUS,Anna Maree Devenish Meares,F,32.0,165.0,70.0,Summer,2016,Cycling,Cycling Women's Keirin,Bronze
NOR,Linda Flan Medalen,F,31.0,167.0,62.0,Summer,1996,Football,Football Women's Football,Bronze
HUN,Krisztina Medveczky,F,14.0,160.0,49.0,Summer,1972,Gymnastics,Gymnastics Women's Team All-Around,Bronze
RUS,Yevgeniya Vladimirovna Medvedeva (Arbuzova-),F,29.0,158.0,56.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Bronze
AUS,Chantal Olivia Meek,F,29.0,162.0,55.0,Summer,2008,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
AZE,Zemfira Aliyevna Meftkhtddinova,F,41.0,164.0,66.0,Summer,2004,Shooting,Shooting Women's Skeet,Bronze
GER,Gabriele Mehl,F,25.0,184.0,74.0,Summer,1992,Rowing,Rowing Women's Coxless Fours,Bronze
FRA,Latitia Irne Meignan,F,32.0,170.0,74.0,Summer,1992,Judo,Judo Women's Half-Heavyweight,Bronze
USA,"Catherine Michelle ""Katie"" Meili",F,25.0,170.0,61.0,Summer,2016,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
GER,Maren Meinert,F,27.0,173.0,69.0,Summer,2000,Football,Football Women's Football,Bronze
GDR,Katrin Meiner,F,15.0,187.0,80.0,Summer,1988,Swimming,Swimming Women's 50 metres Freestyle,Bronze
AUT,Alexandra Meissnitzer,F,24.0,165.0,62.0,Winter,1998,Alpine Skiing,Alpine Skiing Women's Super G,Bronze
AUT,Alexandra Meissnitzer,F,32.0,165.0,62.0,Winter,2006,Alpine Skiing,Alpine Skiing Women's Super G,Bronze
HUN,Anik Meksz,F,31.0,176.0,65.0,Summer,1996,Handball,Handball Women's Handball,Bronze
CAN,"Loraine ""Lori"" Melien",F,16.0,168.0,57.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
URS,Antonina Alekseyevna Melnikova (-Pilipenko),F,22.0,170.0,65.0,Summer,1980,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
EUN,Yelena Vladimirovna Melnikova (-Chepikova),F,20.0,167.0,55.0,Winter,1992,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,Bronze
CUB,Osleidys Menndez Sez,F,20.0,175.0,80.0,Summer,2000,Athletics,Athletics Women's Javelin Throw,Bronze
GER,Barbara Mensing,F,39.0,170.0,70.0,Summer,2000,Archery,Archery Women's Team,Bronze
FIN,Pivi Aulikki Meriluoto-Aaltonen,F,27.0,171.0,61.0,Summer,1980,Archery,Archery Women's Individual,Bronze
RUS,Larisa Viktorovna Merk,F,29.0,180.0,80.0,Summer,2000,Rowing,Rowing Women's Quadruple Sculls,Bronze
UKR,Iryna Oleksivna Merleni-Mykulchyn (Melnyk-),F,26.0,156.0,48.0,Summer,2008,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
GBR,Katharine Merry,F,25.0,173.0,62.0,Summer,2000,Athletics,Athletics Women's 400 metres,Bronze
FIN,Terhi Eveliina Mertanen,F,28.0,166.0,68.0,Winter,2010,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
CUB,Liana Mesa Luaces,F,26.0,182.0,73.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Bronze
EUN,Nataliya Alekseyevna Meshcheryakova,F,20.0,186.0,68.0,Summer,1992,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
EUN,Leila Meskhi (-Nadibaidze),F,24.0,164.0,54.0,Summer,1992,Tennis,Tennis Women's Doubles,Bronze
SUI,Magali Di Marco Messmer (Chopard-),F,29.0,166.0,53.0,Summer,2000,Triathlon,Triathlon Women's Olympic Distance,Bronze
BUL,Penka Metodieva,F,25.0,166.0,62.0,Summer,1976,Basketball,Basketball Women's Basketball,Bronze
USA,Elana Alessandra Meyers (-Taylor),F,25.0,170.0,82.0,Winter,2010,Bobsleigh,Bobsleigh Women's Two,Bronze
FRA,Anne Meygret (-Brottel),F,19.0,166.0,55.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Bronze
GER,Meredith T. Michaels-Beerbaum,F,46.0,162.0,51.0,Summer,2016,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
POL,Monika Ewa Michalik (Rogien-),F,36.0,167.0,63.0,Summer,2016,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
POL,Julia Ludwika Michalska,F,27.0,179.0,69.0,Summer,2012,Rowing,Rowing Women's Double Sculls,Bronze
AUS,Chantelle Lee Michell-Newbery,F,27.0,153.0,53.0,Summer,2004,Diving,Diving Women's Synchronized Springboard,Bronze
ROU,Maria Mica-Macoviciuc,F,23.0,181.0,73.0,Summer,1976,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
BUL,Snezhana Mikhaylova,F,22.0,176.0,69.0,Summer,1976,Basketball,Basketball Women's Basketball,Bronze
POL,Beata Mikoajczyk,F,26.0,170.0,68.0,Summer,2012,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
POL,Beata Mikoajczyk,F,30.0,170.0,68.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
BLR,Yelena Vladimirovna Mikulich,F,19.0,182.0,87.0,Summer,1996,Rowing,Rowing Women's Coxed Eights,Bronze
USA,Anita Corl Miller (-Huntsman),F,33.0,172.0,61.0,Summer,1984,Hockey,Hockey Women's Hockey,Bronze
USA,Randi Criner Miller,F,24.0,157.0,63.0,Summer,2008,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
USA,"Shannon Lee Miller (-Phillips, -Falconetti)",F,15.0,147.0,39.0,Summer,1992,Gymnastics,Gymnastics Women's Team All-Around,Bronze
USA,"Shannon Lee Miller (-Phillips, -Falconetti)",F,15.0,147.0,39.0,Summer,1992,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
USA,"Shannon Lee Miller (-Phillips, -Falconetti)",F,15.0,147.0,39.0,Summer,1992,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
GBR,Tammy Kelly Miller,F,25.0,165.0,59.0,Summer,1992,Hockey,Hockey Women's Hockey,Bronze
AUS,Alice Mary Mills (-Tait),F,22.0,175.0,63.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
USA,Phoebe Lan Mills,F,15.0,152.0,41.0,Summer,1988,Gymnastics,Gymnastics Women's Balance Beam,Bronze
USA,Leslie Woods Milne,F,27.0,170.0,58.0,Summer,1984,Hockey,Hockey Women's Hockey,Bronze
SRB,Jelena Milovanovi,F,27.0,190.0,84.0,Summer,2016,Basketball,Basketball Women's Basketball,Bronze
BLR,Lalita Vadimovna Milshina-Yauhleuskaya,F,36.0,158.0,64.0,Summer,2000,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
JPN,Sumika Minamoto,F,21.0,168.0,64.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
HUN,Ildik Mincza-Nbald,F,38.0,172.0,59.0,Summer,2008,Fencing,"Fencing Women's epee, Individual",Bronze
URS,Irina Edvinovna Minkh,F,24.0,175.0,64.0,Summer,1988,Basketball,Basketball Women's Basketball,Bronze
GER,Sandra Minnert,F,27.0,173.0,68.0,Summer,2000,Football,Football Women's Football,Bronze
GER,Sandra Minnert,F,31.0,173.0,68.0,Summer,2004,Football,Football Women's Football,Bronze
USA,Patricia Noriko Miranda,F,25.0,152.0,48.0,Summer,2004,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze
URS,Galina Andreyevna Mishenina,F,25.0,178.0,73.0,Summer,1976,Rowing,Rowing Women's Coxed Fours,Bronze
JPN,Masumi Mishina,F,22.0,163.0,63.0,Summer,2004,Softball,Softball Women's Softball,Bronze
JAM,Nikole Alangia Mitchell,F,22.0,168.0,60.0,Summer,1996,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
YUG,Vukica Miti (-Pljaki),F,26.0,170.0,56.0,Summer,1980,Basketball,Basketball Women's Basketball,Bronze
JPN,Risako Mitsui,F,22.0,168.0,57.0,Summer,2016,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
JPN,Risako Mitsui,F,22.0,168.0,57.0,Summer,2016,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
JPN,Yuko Mitsuya,F,26.0,177.0,63.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Bronze
GER,Anja Mittag,F,23.0,168.0,58.0,Summer,2008,Football,Football Women's Football,Bronze
JPN,Keiko Miyajima,F,18.0,177.0,68.0,Summer,1984,Volleyball,Volleyball Women's Volleyball,Bronze
JPN,Hiromi Miyake,F,30.0,145.0,48.0,Summer,2016,Weightlifting,Weightlifting Women's Flyweight,Bronze
FRA,Laurence Modaine-Cessac (Vallet-),F,19.0,170.0,59.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Bronze
NOR,Anita Moen-Guidon (-Moen Bonden),F,30.0,167.0,58.0,Winter,1998,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Bronze
NOR,Anita Moen-Guidon (-Moen Bonden),F,34.0,167.0,58.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's Sprint,Bronze
AUS,Emma Moffatt,F,23.0,171.0,57.0,Summer,2008,Triathlon,Triathlon Women's Olympic Distance,Bronze
GDR,Anke Mhring,F,19.0,181.0,69.0,Summer,1988,Swimming,Swimming Women's 400 metres Freestyle,Bronze
CAN,Kayla Moleschi,F,25.0,159.0,65.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
NOR,Mari Kristine Sbstad Molid,F,25.0,178.0,73.0,Summer,2016,Handball,Handball Women's Handball,Bronze
AUS,Alicia Molik,F,23.0,182.0,78.0,Summer,2004,Tennis,Tennis Women's Singles,Bronze
GER,Paula Mollenhauer,F,27.0,175.0,82.0,Summer,1936,Athletics,Athletics Women's Discus Throw,Bronze
NZL,"Lorraine Mary Moller (-Daws, -Smith)",F,37.0,175.0,55.0,Summer,1992,Athletics,Athletics Women's Marathon,Bronze
POR,Telma Alexandra Pinto Monteiro,F,30.0,161.0,57.0,Summer,2016,Judo,Judo Women's Lightweight,Bronze
CUB,Daynellis Montejo Poll,F,23.0,167.0,49.0,Summer,2008,Taekwondo,Taekwondo Women's Flyweight,Bronze
CAN,Anne Katherine Montminy (-Goldman),F,25.0,165.0,49.0,Summer,2000,Diving,Diving Women's Platform,Bronze
USA,Heather L. Moody,F,30.0,182.0,77.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Bronze
AUS,Jane Moran,F,27.0,167.0,70.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Bronze
AUS,Karen Lynne Moras (-Stephenson),F,14.0,168.0,53.0,Summer,1968,Swimming,Swimming Women's 400 metres Freestyle,Bronze
NED,Ftima Moreira de Melo,F,22.0,160.0,55.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
ESP,Patricia Moreno Snchez,F,16.0,143.0,31.0,Summer,2004,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
